timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id
1635458111262,0.015136719,-0.8245239,0.18377686,-7.859375,-13.9375,5.109375,Respeck,Descending stairs,13,s2048692,,Respeck_s2048692_Descending stairs_28-10-2021_22-55-16
1635458111300,-0.046142578,-0.66485596,0.19378662,-7.703125,-16.953125,10.40625,Respeck,Descending stairs,13,s2048692,,Respeck_s2048692_Descending stairs_28-10-2021_22-55-16
1635458111337,-0.09765625,-0.7070923,0.2321167,-4.765625,-13.90625,9.90625,Respeck,Descending stairs,13,s2048692,,Respeck_s2048692_Descending stairs_28-10-2021_22-55-16
1635458111374,-0.13500977,-0.8049927,0.25701904,-4.265625,-3.046875,7.296875,Respeck,Descending stairs,13,s2048692,,Respeck_s2048692_Descending stairs_28-10-2021_22-55-16
1635458111412,-0.09692383,-0.90460205,0.21136475,-2.578125,8.75,6.484375,Respeck,Descending stairs,13,s2048692,,Respeck_s2048692_Descending stairs_28-10-2021_22-55-16
1635458111506,-0.02319336,-0.8599243,0.24188232,-7.234375,8.296875,5.375,Respeck,Descending stairs,13,s2048692,,Respeck_s2048692_Descending stairs_28-10-2021_22-55-16
1635458111511,0.020019531,-0.8550415,0.27166748,-15.21875,8.125,3.828125,Respeck,Descending stairs,13,s2048692,,Respeck_s2048692_Descending stairs_28-10-2021_22-55-16
1635458111544,0.21289062,-0.7124634,0.2062378,-3.984375,-5.0,11.9375,Respeck,Descending stairs,13,s2048692,,Respeck_s2048692_Descending stairs_28-10-2021_22-55-16
1635458111581,0.29833984,-0.9585571,0.17962646,26.28125,-7.84375,8.03125,Respeck,Descending stairs,13,s2048692,,Respeck_s2048692_Descending stairs_28-10-2021_22-55-16
1635458111619,0.47851562,-2.0,0.22381592,37.796875,-7.625,9.296875,Respeck,Descending stairs,13,s2048692,,Respeck_s2048692_Descending stairs_28-10-2021_22-55-16
1635458111675,0.359375,-1.7271118,0.55023193,-35.78125,17.609375,-22.203125,Respeck,Descending stairs,13,s2048692,,Respeck_s2048692_Descending stairs_28-10-2021_22-55-16
1635458111694,0.12573242,-0.92437744,0.1954956,3.359375,-18.0,-5.796875,Respeck,Descending stairs,13,s2048692,,Respeck_s2048692_Descending stairs_28-10-2021_22-55-16
