timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id
1635458670687,0.3256836,-0.88287354,0.45941162,6.453125,3.875,-2.890625,Respeck,Climbing stairs,12,s2101848,,Respeck_s2101848_Climbing stairs_28-10-2021_23-04-37
1635458670725,0.27514648,-0.8098755,0.4647827,4.140625,4.359375,1.28125,Respeck,Climbing stairs,12,s2101848,,Respeck_s2101848_Climbing stairs_28-10-2021_23-04-37
1635458670762,0.26611328,-0.8713989,0.44647217,5.203125,-2.34375,3.0625,Respeck,Climbing stairs,12,s2101848,,Respeck_s2101848_Climbing stairs_28-10-2021_23-04-37
1635458670800,0.2163086,-0.9019165,0.45306396,6.234375,1.890625,-0.21875,Respeck,Climbing stairs,12,s2101848,,Respeck_s2101848_Climbing stairs_28-10-2021_23-04-37
1635458670839,0.15649414,-0.9026489,0.4664917,5.109375,7.796875,-3.03125,Respeck,Climbing stairs,12,s2101848,,Respeck_s2101848_Climbing stairs_28-10-2021_23-04-37
1635458670874,0.21679688,-0.9048462,0.43328857,-3.15625,8.40625,-2.875,Respeck,Climbing stairs,12,s2101848,,Respeck_s2101848_Climbing stairs_28-10-2021_23-04-37
1635458670912,0.2878418,-0.9048462,0.48675537,-9.078125,9.015625,-3.953125,Respeck,Climbing stairs,12,s2101848,,Respeck_s2101848_Climbing stairs_28-10-2021_23-04-37
1635458670950,0.30566406,-0.8882446,0.49432373,-13.09375,6.0,-3.765625,Respeck,Climbing stairs,12,s2101848,,Respeck_s2101848_Climbing stairs_28-10-2021_23-04-37
1635458670987,0.3022461,-0.89385986,0.49090576,-11.015625,6.640625,-0.625,Respeck,Climbing stairs,12,s2101848,,Respeck_s2101848_Climbing stairs_28-10-2021_23-04-37
1635458671027,0.3569336,-0.8311157,0.35980225,-3.703125,10.984375,1.5625,Respeck,Climbing stairs,12,s2101848,,Respeck_s2101848_Climbing stairs_28-10-2021_23-04-37
1635458671081,0.43310547,-0.67315674,0.32611084,9.59375,2.09375,3.65625,Respeck,Climbing stairs,12,s2101848,,Respeck_s2101848_Climbing stairs_28-10-2021_23-04-37
1635458671119,0.43481445,-0.722229,0.5145874,-1.78125,-13.609375,-1.59375,Respeck,Climbing stairs,12,s2101848,,Respeck_s2101848_Climbing stairs_28-10-2021_23-04-37
1635458671157,0.38623047,-1.1641235,0.77874756,-2.0625,-10.328125,2.046875,Respeck,Climbing stairs,12,s2101848,,Respeck_s2101848_Climbing stairs_28-10-2021_23-04-37
1635458671194,0.3317871,-1.0713501,0.6469116,-5.625,-4.703125,9.46875,Respeck,Climbing stairs,12,s2101848,,Respeck_s2101848_Climbing stairs_28-10-2021_23-04-37
1635458671231,0.25439453,-0.73394775,0.5421753,2.109375,-2.40625,5.0,Respeck,Climbing stairs,12,s2101848,,Respeck_s2101848_Climbing stairs_28-10-2021_23-04-37
