timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id
1635458072974,-0.11035156,-1.0227661,0.25701904,7.125,18.0625,-2.609375,Respeck,Descending stairs,13,s2048692,,Respeck_s2048692_Descending stairs_28-10-2021_22-54-39
1635458073032,0.095458984,-1.0203247,0.29266357,8.796875,14.25,0.171875,Respeck,Descending stairs,13,s2048692,,Respeck_s2048692_Descending stairs_28-10-2021_22-54-39
1635458073052,0.12109375,-0.9873657,0.3456421,2.421875,11.359375,-4.421875,Respeck,Descending stairs,13,s2048692,,Respeck_s2048692_Descending stairs_28-10-2021_22-54-39
1635458073088,-0.056152344,-0.9866333,0.2736206,1.9375,15.921875,-7.765625,Respeck,Descending stairs,13,s2048692,,Respeck_s2048692_Descending stairs_28-10-2021_22-54-39
1635458073125,-0.08569336,-0.9717407,0.25897217,4.5,13.390625,-4.84375,Respeck,Descending stairs,13,s2048692,,Respeck_s2048692_Descending stairs_28-10-2021_22-54-39
1635458073162,0.026611328,-0.9221802,0.28900146,3.625,11.71875,-0.53125,Respeck,Descending stairs,13,s2048692,,Respeck_s2048692_Descending stairs_28-10-2021_22-54-39
1635458073200,0.07006836,-0.9065552,0.2489624,0.234375,9.421875,0.796875,Respeck,Descending stairs,13,s2048692,,Respeck_s2048692_Descending stairs_28-10-2021_22-54-39
1635458073238,0.012451172,-0.9265747,0.25286865,-6.875,4.3125,2.875,Respeck,Descending stairs,13,s2048692,,Respeck_s2048692_Descending stairs_28-10-2021_22-54-39
1635458073275,-0.011962891,-0.82598877,0.26287842,-11.0625,0.734375,6.3125,Respeck,Descending stairs,13,s2048692,,Respeck_s2048692_Descending stairs_28-10-2021_22-54-39
1635458073312,0.016357422,-0.7283325,0.24359131,-14.140625,-4.484375,7.078125,Respeck,Descending stairs,13,s2048692,,Respeck_s2048692_Descending stairs_28-10-2021_22-54-39
1635458073350,0.018554688,-0.6050415,0.2819214,-8.515625,-2.6875,5.875,Respeck,Descending stairs,13,s2048692,,Respeck_s2048692_Descending stairs_28-10-2021_22-54-39
1635458073406,-0.0871582,-0.7608032,0.3102417,-8.859375,3.328125,3.4375,Respeck,Descending stairs,13,s2048692,,Respeck_s2048692_Descending stairs_28-10-2021_22-54-39
1635458073444,-0.13842773,-0.8088989,0.3451538,-6.21875,1.765625,3.03125,Respeck,Descending stairs,13,s2048692,,Respeck_s2048692_Descending stairs_28-10-2021_22-54-39
1635458073482,-0.11987305,-0.8765259,0.35736084,-8.875,5.578125,2.421875,Respeck,Descending stairs,13,s2048692,,Respeck_s2048692_Descending stairs_28-10-2021_22-54-39
1635458073521,-0.07885742,-0.8440552,0.3204956,-8.640625,15.625,1.90625,Respeck,Descending stairs,13,s2048692,,Respeck_s2048692_Descending stairs_28-10-2021_22-54-39
1635458073556,0.26708984,-0.8706665,0.20281982,4.84375,-5.703125,7.796875,Respeck,Descending stairs,13,s2048692,,Respeck_s2048692_Descending stairs_28-10-2021_22-54-39
1635458073595,0.6894531,-1.3408813,0.14837646,31.609375,-33.5,8.03125,Respeck,Descending stairs,13,s2048692,,Respeck_s2048692_Descending stairs_28-10-2021_22-54-39
1635458073631,0.56103516,-2.0,0.47576904,24.8125,9.359375,-2.625,Respeck,Descending stairs,13,s2048692,,Respeck_s2048692_Descending stairs_28-10-2021_22-54-39
1635458073671,-0.068359375,-1.2505493,0.3397827,-6.359375,13.09375,-9.875,Respeck,Descending stairs,13,s2048692,,Respeck_s2048692_Descending stairs_28-10-2021_22-54-39
1635458073707,0.033935547,-0.6116333,0.15179443,25.765625,-5.796875,20.21875,Respeck,Descending stairs,13,s2048692,,Respeck_s2048692_Descending stairs_28-10-2021_22-54-39
1635458073744,0.38305664,-0.5496216,0.41326904,-7.5625,-17.28125,20.4375,Respeck,Descending stairs,13,s2048692,,Respeck_s2048692_Descending stairs_28-10-2021_22-54-39
1635458073800,0.1953125,-0.88482666,0.54608154,11.96875,6.421875,-4.0,Respeck,Descending stairs,13,s2048692,,Respeck_s2048692_Descending stairs_28-10-2021_22-54-39
1635458073838,-0.2199707,-1.0474243,0.030456543,-17.765625,3.171875,-15.15625,Respeck,Descending stairs,13,s2048692,,Respeck_s2048692_Descending stairs_28-10-2021_22-54-39
1635458073875,-0.10571289,-0.27838135,0.38104248,-11.640625,19.8125,-22.921875,Respeck,Descending stairs,13,s2048692,,Respeck_s2048692_Descending stairs_28-10-2021_22-54-39
1635458073913,0.20727539,-0.18780518,0.3085327,-3.015625,22.03125,-24.5625,Respeck,Descending stairs,13,s2048692,,Respeck_s2048692_Descending stairs_28-10-2021_22-54-39
1635458073950,0.13061523,-0.6309204,0.2819214,-14.25,6.0,-13.515625,Respeck,Descending stairs,13,s2048692,,Respeck_s2048692_Descending stairs_28-10-2021_22-54-39
1635458073988,0.075927734,-0.8792114,0.291687,1.78125,0.65625,-9.953125,Respeck,Descending stairs,13,s2048692,,Respeck_s2048692_Descending stairs_28-10-2021_22-54-39
1635458074025,0.1574707,-0.94195557,0.293396,-4.140625,-1.65625,-16.5,Respeck,Descending stairs,13,s2048692,,Respeck_s2048692_Descending stairs_28-10-2021_22-54-39
1635458074062,0.31835938,-1.7661743,0.08465576,32.40625,3.46875,7.9375,Respeck,Descending stairs,13,s2048692,,Respeck_s2048692_Descending stairs_28-10-2021_22-54-39
