timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id
1635458859014,0.0068359375,-0.98223877,0.34197998,6.71875,-19.65625,9.078125,Respeck,Movement,9,s2048692,,Respeck_s2048692_Movement_28-10-2021_23-08-10
1635458859068,0.02368164,-0.96099854,0.39544678,8.125,-15.3125,10.3125,Respeck,Movement,9,s2048692,,Respeck_s2048692_Movement_28-10-2021_23-08-10
1635458859125,0.043701172,-0.94366455,0.416687,7.15625,-19.984375,9.96875,Respeck,Movement,9,s2048692,,Respeck_s2048692_Movement_28-10-2021_23-08-10
1635458859143,-0.0014648438,-0.9793091,0.46136475,2.6875,-20.921875,8.1875,Respeck,Movement,9,s2048692,,Respeck_s2048692_Movement_28-10-2021_23-08-10
1635458859182,-0.048339844,-0.9277954,0.46575928,3.125,-14.359375,5.640625,Respeck,Movement,9,s2048692,,Respeck_s2048692_Movement_28-10-2021_23-08-10
1635458859218,-0.014404297,-0.90338135,0.4623413,2.625,-13.296875,6.015625,Respeck,Movement,9,s2048692,,Respeck_s2048692_Movement_28-10-2021_23-08-10
1635458859256,0.06640625,-0.9295044,0.46600342,0.765625,-14.9375,5.78125,Respeck,Movement,9,s2048692,,Respeck_s2048692_Movement_28-10-2021_23-08-10
1635458859295,0.045898438,-0.9336548,0.4557495,0.515625,-14.46875,3.75,Respeck,Movement,9,s2048692,,Respeck_s2048692_Movement_28-10-2021_23-08-10
1635458859331,0.0029296875,-0.942688,0.43963623,-0.421875,-17.109375,5.0,Respeck,Movement,9,s2048692,,Respeck_s2048692_Movement_28-10-2021_23-08-10
1635458859368,-0.08666992,-0.9163208,0.4623413,-6.515625,-11.75,2.703125,Respeck,Movement,9,s2048692,,Respeck_s2048692_Movement_28-10-2021_23-08-10
1635458859407,-0.083740234,-0.9180298,0.41912842,-2.359375,-4.796875,3.328125,Respeck,Movement,9,s2048692,,Respeck_s2048692_Movement_28-10-2021_23-08-10
1635458859466,-0.119140625,-0.9295044,0.20916748,-5.96875,12.90625,5.421875,Respeck,Movement,9,s2048692,,Respeck_s2048692_Movement_28-10-2021_23-08-10
