timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id
1635460320387,-0.2277832,-0.98028564,0.20843506,2.890625,5.328125,1.15625,Respeck,Climbing stairs,12,s2106215,,Respeck_s2106215_Climbing stairs_28-10-2021_23-32-07
1635460320424,-0.21411133,-0.98443604,0.21917725,3.171875,4.90625,2.078125,Respeck,Climbing stairs,12,s2106215,,Respeck_s2106215_Climbing stairs_28-10-2021_23-32-07
1635460320462,-0.22558594,-0.9680786,0.21453857,3.4375,3.53125,2.828125,Respeck,Climbing stairs,12,s2106215,,Respeck_s2106215_Climbing stairs_28-10-2021_23-32-07
1635460320502,-0.21875,-0.94317627,0.22259521,4.34375,5.8125,2.578125,Respeck,Climbing stairs,12,s2106215,,Respeck_s2106215_Climbing stairs_28-10-2021_23-32-07
1635460320538,-0.19824219,-0.96295166,0.24285889,5.203125,4.984375,1.6875,Respeck,Climbing stairs,12,s2106215,,Respeck_s2106215_Climbing stairs_28-10-2021_23-32-07
1635460320575,-0.2319336,-0.98028564,0.23284912,5.28125,4.296875,1.140625,Respeck,Climbing stairs,12,s2106215,,Respeck_s2106215_Climbing stairs_28-10-2021_23-32-07
1635460320613,-0.21704102,-0.98638916,0.21844482,6.5625,4.359375,0.234375,Respeck,Climbing stairs,12,s2106215,,Respeck_s2106215_Climbing stairs_28-10-2021_23-32-07
1635460320650,-0.18261719,-0.9871216,0.2008667,7.78125,2.03125,0.640625,Respeck,Climbing stairs,12,s2106215,,Respeck_s2106215_Climbing stairs_28-10-2021_23-32-07
1635460320706,-0.1381836,-0.9841919,0.16741943,7.953125,-2.890625,1.171875,Respeck,Climbing stairs,12,s2106215,,Respeck_s2106215_Climbing stairs_28-10-2021_23-32-07
1635460320744,-0.13476562,-0.9776001,0.1083374,8.859375,-5.59375,2.828125,Respeck,Climbing stairs,12,s2106215,,Respeck_s2106215_Climbing stairs_28-10-2021_23-32-07
1635460320781,-0.1821289,-0.9290161,0.073913574,12.609375,-5.453125,4.765625,Respeck,Climbing stairs,12,s2106215,,Respeck_s2106215_Climbing stairs_28-10-2021_23-32-07
1635460320819,-0.28710938,-0.81134033,0.098083496,22.28125,6.015625,8.671875,Respeck,Climbing stairs,12,s2106215,,Respeck_s2106215_Climbing stairs_28-10-2021_23-32-07
1635460320857,-0.25170898,-0.9990845,0.08441162,29.21875,9.03125,11.421875,Respeck,Climbing stairs,12,s2106215,,Respeck_s2106215_Climbing stairs_28-10-2021_23-32-07
1635460320895,-0.31860352,-1.1287231,0.11956787,22.625,11.859375,11.828125,Respeck,Climbing stairs,12,s2106215,,Respeck_s2106215_Climbing stairs_28-10-2021_23-32-07
1635460320932,-0.31054688,-1.2490845,0.11444092,14.234375,12.171875,7.390625,Respeck,Climbing stairs,12,s2106215,,Respeck_s2106215_Climbing stairs_28-10-2021_23-32-07
1635460320969,-0.29907227,-1.1028442,0.121032715,6.15625,10.671875,2.046875,Respeck,Climbing stairs,12,s2106215,,Respeck_s2106215_Climbing stairs_28-10-2021_23-32-07
1635460321007,-0.23632812,-0.92681885,0.13812256,0.734375,19.4375,1.84375,Respeck,Climbing stairs,12,s2106215,,Respeck_s2106215_Climbing stairs_28-10-2021_23-32-07
1635460321044,-0.15161133,-0.8274536,0.047302246,7.953125,12.5,2.140625,Respeck,Climbing stairs,12,s2106215,,Respeck_s2106215_Climbing stairs_28-10-2021_23-32-07
1635460321100,-0.13330078,-0.91070557,0.018493652,13.203125,3.46875,5.359375,Respeck,Climbing stairs,12,s2106215,,Respeck_s2106215_Climbing stairs_28-10-2021_23-32-07
1635460321138,-0.13012695,-1.0181274,-0.00030517578,13.828125,-3.734375,6.640625,Respeck,Climbing stairs,12,s2106215,,Respeck_s2106215_Climbing stairs_28-10-2021_23-32-07
1635460321175,-0.1977539,-0.9553833,0.029724121,12.078125,-8.53125,6.609375,Respeck,Climbing stairs,12,s2106215,,Respeck_s2106215_Climbing stairs_28-10-2021_23-32-07
1635460321213,-0.2529297,-0.9976196,0.030944824,12.78125,-5.234375,5.203125,Respeck,Climbing stairs,12,s2106215,,Respeck_s2106215_Climbing stairs_28-10-2021_23-32-07
1635460321251,-0.25317383,-1.1069946,-0.0032348633,11.40625,-2.375,4.15625,Respeck,Climbing stairs,12,s2106215,,Respeck_s2106215_Climbing stairs_28-10-2021_23-32-07
