timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id
1635453641843,0.011230469,-1.0823364,0.20501709,5.1875,9.25,0.578125,Respeck,Climbing stairs,12,s1724067,,Respeck_s1724067_Climbing stairs_28-10-2021_21-40-50
1635453641881,0.22509766,-1.1130981,0.2579956,-4.546875,7.046875,3.34375,Respeck,Climbing stairs,12,s1724067,,Respeck_s1724067_Climbing stairs_28-10-2021_21-40-50
1635453641919,0.095703125,-1.0352173,0.3180542,3.28125,7.390625,-5.828125,Respeck,Climbing stairs,12,s1724067,,Respeck_s1724067_Climbing stairs_28-10-2021_21-40-50
1635453641976,-0.076660156,-0.93414307,0.36175537,1.59375,13.484375,-1.453125,Respeck,Climbing stairs,12,s1724067,,Respeck_s1724067_Climbing stairs_28-10-2021_21-40-50
1635453642034,0.018066406,-0.96173096,0.3139038,-4.0625,16.34375,2.03125,Respeck,Climbing stairs,12,s1724067,,Respeck_s1724067_Climbing stairs_28-10-2021_21-40-50
1635453642050,0.08325195,-0.97979736,0.32000732,3.1875,13.359375,1.71875,Respeck,Climbing stairs,12,s1724067,,Respeck_s1724067_Climbing stairs_28-10-2021_21-40-50
1635453642087,0.08886719,-0.9668579,0.26727295,4.671875,13.921875,1.5,Respeck,Climbing stairs,12,s1724067,,Respeck_s1724067_Climbing stairs_28-10-2021_21-40-50
1635453642125,0.088378906,-0.93292236,0.26898193,3.84375,11.203125,2.453125,Respeck,Climbing stairs,12,s1724067,,Respeck_s1724067_Climbing stairs_28-10-2021_21-40-50
1635453642162,0.1538086,-0.8718872,0.25726318,6.046875,6.109375,8.96875,Respeck,Climbing stairs,12,s1724067,,Respeck_s1724067_Climbing stairs_28-10-2021_21-40-50
1635453642200,0.14086914,-0.8533325,0.34124756,1.59375,-0.09375,9.359375,Respeck,Climbing stairs,12,s1724067,,Respeck_s1724067_Climbing stairs_28-10-2021_21-40-50
1635453642238,0.08691406,-0.87457275,0.3475952,-1.109375,-2.046875,4.78125,Respeck,Climbing stairs,12,s1724067,,Respeck_s1724067_Climbing stairs_28-10-2021_21-40-50
1635453642278,0.040039062,-0.84747314,0.3151245,-2.109375,-8.578125,0.5,Respeck,Climbing stairs,12,s1724067,,Respeck_s1724067_Climbing stairs_28-10-2021_21-40-50
1635453642312,-0.037597656,-0.9019165,0.40740967,-0.703125,0.203125,-4.578125,Respeck,Climbing stairs,12,s1724067,,Respeck_s1724067_Climbing stairs_28-10-2021_21-40-50
1635453642369,-0.008056641,-1.0361938,0.262146,-1.734375,-9.03125,1.421875,Respeck,Climbing stairs,12,s1724067,,Respeck_s1724067_Climbing stairs_28-10-2021_21-40-50
1635453642406,0.12768555,-1.0813599,0.3619995,-15.953125,-2.109375,-9.828125,Respeck,Climbing stairs,12,s1724067,,Respeck_s1724067_Climbing stairs_28-10-2021_21-40-50
1635453642444,0.0043945312,-1.175354,0.44647217,-15.6875,6.21875,-13.625,Respeck,Climbing stairs,12,s1724067,,Respeck_s1724067_Climbing stairs_28-10-2021_21-40-50
1635453642480,0.057373047,-1.0708618,0.60028076,-24.09375,4.578125,-2.609375,Respeck,Climbing stairs,12,s1724067,,Respeck_s1724067_Climbing stairs_28-10-2021_21-40-50
1635453642519,0.22021484,-1.5012817,0.83026123,-5.640625,-6.1875,-7.875,Respeck,Climbing stairs,12,s1724067,,Respeck_s1724067_Climbing stairs_28-10-2021_21-40-50
1635453642556,0.083984375,-1.9014282,0.4088745,26.765625,-2.53125,-5.265625,Respeck,Climbing stairs,12,s1724067,,Respeck_s1724067_Climbing stairs_28-10-2021_21-40-50
1635453642593,0.07299805,-0.9170532,0.10394287,19.375,7.421875,7.296875,Respeck,Climbing stairs,12,s1724067,,Respeck_s1724067_Climbing stairs_28-10-2021_21-40-50
1635453642632,0.10913086,-0.5396118,0.23138428,5.421875,16.09375,18.75,Respeck,Climbing stairs,12,s1724067,,Respeck_s1724067_Climbing stairs_28-10-2021_21-40-50
1635453642669,0.27392578,-1.0664673,0.06121826,1.578125,10.65625,1.28125,Respeck,Climbing stairs,12,s1724067,,Respeck_s1724067_Climbing stairs_28-10-2021_21-40-50
