timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id
1635452123805,-0.46826172,0.9113159,-0.04864502,1.09375,2.28125,-0.15625,Respeck,Walking at normal speed,1,s2056220,,Respeck_s2056220_Walking at normal speed_28-10-2021_21-15-45
1635452123843,-0.44726562,0.89715576,-0.054260254,1.96875,1.71875,-1.21875,Respeck,Walking at normal speed,1,s2056220,,Respeck_s2056220_Walking at normal speed_28-10-2021_21-15-45
1635452123883,-0.45874023,0.8817749,-0.06036377,2.4375,-0.640625,1.0,Respeck,Walking at normal speed,1,s2056220,,Respeck_s2056220_Walking at normal speed_28-10-2021_21-15-45
1635452123918,-0.4855957,0.86053467,-0.05596924,2.984375,3.90625,3.609375,Respeck,Walking at normal speed,1,s2056220,,Respeck_s2056220_Walking at normal speed_28-10-2021_21-15-45
1635452123955,-0.4814453,0.8258667,-0.05303955,2.640625,4.890625,2.140625,Respeck,Walking at normal speed,1,s2056220,,Respeck_s2056220_Walking at normal speed_28-10-2021_21-15-45
1635452124012,-0.48291016,0.8378296,-0.05230713,-1.765625,1.25,1.328125,Respeck,Walking at normal speed,1,s2056220,,Respeck_s2056220_Walking at normal speed_28-10-2021_21-15-45
1635452124050,-0.50512695,0.8878784,-0.08721924,-3.25,2.90625,1.859375,Respeck,Walking at normal speed,1,s2056220,,Respeck_s2056220_Walking at normal speed_28-10-2021_21-15-45
1635452124087,-0.54418945,0.87542725,-0.09967041,-0.28125,4.921875,2.859375,Respeck,Walking at normal speed,1,s2056220,,Respeck_s2056220_Walking at normal speed_28-10-2021_21-15-45
1635452124124,-0.5480957,0.85076904,0.00018310547,2.8125,8.203125,2.265625,Respeck,Walking at normal speed,1,s2056220,,Respeck_s2056220_Walking at normal speed_28-10-2021_21-15-45
1635452124163,-0.49438477,0.87664795,0.031433105,-1.9375,8.71875,-0.46875,Respeck,Walking at normal speed,1,s2056220,,Respeck_s2056220_Walking at normal speed_28-10-2021_21-15-45
1635452124200,-0.43115234,1.0021362,0.0045776367,-12.203125,3.0625,0.71875,Respeck,Walking at normal speed,1,s2056220,,Respeck_s2056220_Walking at normal speed_28-10-2021_21-15-45
1635452124238,-0.47485352,1.0219116,-0.11456299,-18.3125,4.421875,9.625,Respeck,Walking at normal speed,1,s2056220,,Respeck_s2056220_Walking at normal speed_28-10-2021_21-15-45
