timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id
1635458648731,0.22583008,-0.8870239,0.47943115,-10.578125,2.125,0.53125,Respeck,Climbing stairs,12,s2101848,,Respeck_s2101848_Climbing stairs_28-10-2021_23-04-16
1635458648787,0.3100586,-0.92071533,0.47039795,-4.921875,1.421875,-3.921875,Respeck,Climbing stairs,12,s2101848,,Respeck_s2101848_Climbing stairs_28-10-2021_23-04-16
1635458648826,0.2849121,-0.87091064,0.46600342,-4.171875,4.453125,-4.8125,Respeck,Climbing stairs,12,s2101848,,Respeck_s2101848_Climbing stairs_28-10-2021_23-04-16
1635458648862,0.23730469,-0.8423462,0.47625732,-0.484375,5.625,-0.859375,Respeck,Climbing stairs,12,s2101848,,Respeck_s2101848_Climbing stairs_28-10-2021_23-04-16
1635458648900,0.24682617,-0.83795166,0.4598999,0.375,4.25,2.515625,Respeck,Climbing stairs,12,s2101848,,Respeck_s2101848_Climbing stairs_28-10-2021_23-04-16
1635458648938,0.25024414,-0.9085083,0.46136475,1.046875,3.4375,-0.953125,Respeck,Climbing stairs,12,s2101848,,Respeck_s2101848_Climbing stairs_28-10-2021_23-04-16
1635458648975,0.2607422,-0.94537354,0.46917725,0.0,10.015625,-2.9375,Respeck,Climbing stairs,12,s2101848,,Respeck_s2101848_Climbing stairs_28-10-2021_23-04-16
1635458649013,0.26538086,-0.90338135,0.46917725,-2.796875,9.640625,-1.796875,Respeck,Climbing stairs,12,s2101848,,Respeck_s2101848_Climbing stairs_28-10-2021_23-04-16
1635458649051,0.26733398,-0.86920166,0.4862671,-5.546875,9.234375,-1.265625,Respeck,Climbing stairs,12,s2101848,,Respeck_s2101848_Climbing stairs_28-10-2021_23-04-16
1635458649088,0.33154297,-0.8838501,0.40057373,0.6875,12.203125,3.984375,Respeck,Climbing stairs,12,s2101848,,Respeck_s2101848_Climbing stairs_28-10-2021_23-04-16
1635458649144,0.38208008,-0.7930298,0.29632568,20.09375,7.21875,9.125,Respeck,Climbing stairs,12,s2101848,,Respeck_s2101848_Climbing stairs_28-10-2021_23-04-16
1635458649163,0.4375,-0.6255493,0.30291748,12.796875,-5.6875,7.34375,Respeck,Climbing stairs,12,s2101848,,Respeck_s2101848_Climbing stairs_28-10-2021_23-04-16
1635458649219,0.45483398,-0.9155884,0.65667725,-2.921875,-15.15625,4.171875,Respeck,Climbing stairs,12,s2101848,,Respeck_s2101848_Climbing stairs_28-10-2021_23-04-16
1635458649256,0.40307617,-1.1494751,0.76727295,0.375,-14.46875,3.609375,Respeck,Climbing stairs,12,s2101848,,Respeck_s2101848_Climbing stairs_28-10-2021_23-04-16
1635458649297,0.22070312,-0.9026489,0.58514404,11.0625,-10.0625,1.90625,Respeck,Climbing stairs,12,s2101848,,Respeck_s2101848_Climbing stairs_28-10-2021_23-04-16
1635458649332,0.15112305,-0.8064575,0.53826904,5.25,-4.984375,-4.109375,Respeck,Climbing stairs,12,s2101848,,Respeck_s2101848_Climbing stairs_28-10-2021_23-04-16
1635458649369,0.1706543,-0.80059814,0.5487671,-17.46875,6.171875,-4.4375,Respeck,Climbing stairs,12,s2101848,,Respeck_s2101848_Climbing stairs_28-10-2021_23-04-16
1635458649406,0.22509766,-0.6838989,0.50213623,4.625,6.6875,-0.203125,Respeck,Climbing stairs,12,s2101848,,Respeck_s2101848_Climbing stairs_28-10-2021_23-04-16
1635458649444,0.30810547,-0.67315674,0.49749756,-0.5,7.515625,-3.46875,Respeck,Climbing stairs,12,s2101848,,Respeck_s2101848_Climbing stairs_28-10-2021_23-04-16
1635458649482,0.29467773,-0.6904907,0.54559326,2.828125,5.59375,1.34375,Respeck,Climbing stairs,12,s2101848,,Respeck_s2101848_Climbing stairs_28-10-2021_23-04-16
1635458649519,0.2890625,-0.66656494,0.50823975,10.765625,-1.875,6.03125,Respeck,Climbing stairs,12,s2101848,,Respeck_s2101848_Climbing stairs_28-10-2021_23-04-16
1635458649556,0.2487793,-0.61798096,0.56951904,12.03125,-3.84375,8.8125,Respeck,Climbing stairs,12,s2101848,,Respeck_s2101848_Climbing stairs_28-10-2021_23-04-16
1635458649612,0.24023438,-0.86798096,0.6491089,4.796875,-2.1875,10.6875,Respeck,Climbing stairs,12,s2101848,,Respeck_s2101848_Climbing stairs_28-10-2021_23-04-16
1635458649651,0.27392578,-1.1743774,0.7177124,1.015625,0.140625,8.453125,Respeck,Climbing stairs,12,s2101848,,Respeck_s2101848_Climbing stairs_28-10-2021_23-04-16
1635458649687,0.546875,-1.5396118,0.77459717,-14.703125,-1.953125,-1.078125,Respeck,Climbing stairs,12,s2101848,,Respeck_s2101848_Climbing stairs_28-10-2021_23-04-16
1635458649725,0.54907227,-1.5388794,0.94451904,-5.953125,7.671875,-6.03125,Respeck,Climbing stairs,12,s2101848,,Respeck_s2101848_Climbing stairs_28-10-2021_23-04-16
1635458649763,0.5996094,-1.1174927,0.6112671,-10.796875,-2.078125,-11.3125,Respeck,Climbing stairs,12,s2101848,,Respeck_s2101848_Climbing stairs_28-10-2021_23-04-16
1635458649800,0.42919922,-0.5935669,0.2098999,18.71875,21.3125,-25.390625,Respeck,Climbing stairs,12,s2101848,,Respeck_s2101848_Climbing stairs_28-10-2021_23-04-16
1635458649838,0.2705078,-0.62628174,0.11395264,20.140625,3.0625,-6.75,Respeck,Climbing stairs,12,s2101848,,Respeck_s2101848_Climbing stairs_28-10-2021_23-04-16
1635458649875,0.18310547,-0.90045166,0.3480835,-4.0,-7.390625,2.578125,Respeck,Climbing stairs,12,s2101848,,Respeck_s2101848_Climbing stairs_28-10-2021_23-04-16
1635458649913,0.22827148,-1.0234985,0.48236084,-10.28125,-2.078125,1.578125,Respeck,Climbing stairs,12,s2101848,,Respeck_s2101848_Climbing stairs_28-10-2021_23-04-16
1635458649951,0.17773438,-0.65411377,0.3583374,15.765625,2.0625,-5.03125,Respeck,Climbing stairs,12,s2101848,,Respeck_s2101848_Climbing stairs_28-10-2021_23-04-16
1635458650006,0.07763672,-0.48590088,0.30438232,18.296875,13.84375,-8.40625,Respeck,Climbing stairs,12,s2101848,,Respeck_s2101848_Climbing stairs_28-10-2021_23-04-16
1635458650044,0.048095703,-0.52471924,0.18109131,25.203125,10.3125,-2.296875,Respeck,Climbing stairs,12,s2101848,,Respeck_s2101848_Climbing stairs_28-10-2021_23-04-16
1635458650082,0.15576172,-0.6860962,0.16644287,9.234375,-8.875,6.609375,Respeck,Climbing stairs,12,s2101848,,Respeck_s2101848_Climbing stairs_28-10-2021_23-04-16
1635458650119,0.23388672,-0.69488525,0.3270874,-8.0,-15.578125,-1.640625,Respeck,Climbing stairs,12,s2101848,,Respeck_s2101848_Climbing stairs_28-10-2021_23-04-16
1635458650156,0.063964844,-0.86016846,0.47503662,-2.484375,-9.359375,-11.21875,Respeck,Climbing stairs,12,s2101848,,Respeck_s2101848_Climbing stairs_28-10-2021_23-04-16
1635458650194,0.03491211,-1.045227,0.5709839,-20.578125,-8.609375,-9.9375,Respeck,Climbing stairs,12,s2101848,,Respeck_s2101848_Climbing stairs_28-10-2021_23-04-16
1635458650231,0.1484375,-0.9920044,0.68743896,-13.0625,7.734375,-4.484375,Respeck,Climbing stairs,12,s2101848,,Respeck_s2101848_Climbing stairs_28-10-2021_23-04-16
1635458650269,0.41674805,-1.0615845,0.6364136,13.890625,10.265625,6.234375,Respeck,Climbing stairs,12,s2101848,,Respeck_s2101848_Climbing stairs_28-10-2021_23-04-16
1635458650307,0.5493164,-1.4707642,0.6264038,8.109375,1.453125,8.453125,Respeck,Climbing stairs,12,s2101848,,Respeck_s2101848_Climbing stairs_28-10-2021_23-04-16
1635458650344,0.5864258,-1.7097778,0.7994995,4.21875,-0.984375,0.265625,Respeck,Climbing stairs,12,s2101848,,Respeck_s2101848_Climbing stairs_28-10-2021_23-04-16
1635458650382,0.23925781,-0.93829346,0.16741943,24.4375,32.109375,8.0625,Respeck,Climbing stairs,12,s2101848,,Respeck_s2101848_Climbing stairs_28-10-2021_23-04-16
