timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id
1635438995974,-0.08959961,-1.0027466,0.13568115,3.9375,0.40625,-1.5,Respeck,Descending stairs,13,s1820742,,Respeck_s1820742_Descending stairs_28-10-2021_17-36-42
1635438996012,-0.039794922,-1.0142212,0.15081787,3.875,1.453125,0.609375,Respeck,Descending stairs,13,s1820742,,Respeck_s1820742_Descending stairs_28-10-2021_17-36-42
1635438996049,-0.04345703,-1.003479,0.15863037,3.75,1.125,1.15625,Respeck,Descending stairs,13,s1820742,,Respeck_s1820742_Descending stairs_28-10-2021_17-36-42
1635438996087,-0.02709961,-1.0042114,0.14764404,3.28125,0.390625,2.109375,Respeck,Descending stairs,13,s1820742,,Respeck_s1820742_Descending stairs_28-10-2021_17-36-42
1635438996125,-0.052734375,-0.9990845,0.14569092,3.6875,-1.609375,1.5,Respeck,Descending stairs,13,s1820742,,Respeck_s1820742_Descending stairs_28-10-2021_17-36-42
1635438996162,-0.06225586,-0.9981079,0.14471436,3.21875,-1.609375,1.515625,Respeck,Descending stairs,13,s1820742,,Respeck_s1820742_Descending stairs_28-10-2021_17-36-42
1635438996199,-0.05126953,-1.0029907,0.14227295,1.828125,-3.546875,1.609375,Respeck,Descending stairs,13,s1820742,,Respeck_s1820742_Descending stairs_28-10-2021_17-36-42
1635438996237,-0.024902344,-0.9639282,0.121520996,-0.265625,-2.375,0.703125,Respeck,Descending stairs,13,s1820742,,Respeck_s1820742_Descending stairs_28-10-2021_17-36-42
1635438996274,-0.05126953,-0.9998169,0.14471436,1.5625,-0.734375,2.171875,Respeck,Descending stairs,13,s1820742,,Respeck_s1820742_Descending stairs_28-10-2021_17-36-42
1635438996312,-0.040283203,-0.9968872,0.11834717,-0.65625,0.15625,1.359375,Respeck,Descending stairs,13,s1820742,,Respeck_s1820742_Descending stairs_28-10-2021_17-36-42
1635438996367,-0.04248047,-0.99884033,0.14447021,-2.296875,3.015625,0.84375,Respeck,Descending stairs,13,s1820742,,Respeck_s1820742_Descending stairs_28-10-2021_17-36-42
1635438996405,-0.0625,-0.9937134,0.15081787,-2.234375,8.125,1.6875,Respeck,Descending stairs,13,s1820742,,Respeck_s1820742_Descending stairs_28-10-2021_17-36-42
1635438996443,-0.020996094,-0.9920044,0.13446045,-0.171875,4.703125,2.46875,Respeck,Descending stairs,13,s1820742,,Respeck_s1820742_Descending stairs_28-10-2021_17-36-42
1635438996481,-0.024902344,-0.98394775,0.16473389,-1.125,3.765625,2.765625,Respeck,Descending stairs,13,s1820742,,Respeck_s1820742_Descending stairs_28-10-2021_17-36-42
1635438996518,-0.055664062,-0.987854,0.16009521,-0.578125,2.84375,2.171875,Respeck,Descending stairs,13,s1820742,,Respeck_s1820742_Descending stairs_28-10-2021_17-36-42
1635438996555,-0.051513672,-0.9817505,0.18231201,-0.40625,2.515625,2.09375,Respeck,Descending stairs,13,s1820742,,Respeck_s1820742_Descending stairs_28-10-2021_17-36-42
1635438996593,-0.07055664,-0.9678345,0.18328857,-0.890625,2.3125,1.53125,Respeck,Descending stairs,13,s1820742,,Respeck_s1820742_Descending stairs_28-10-2021_17-36-42
1635438996631,-0.095214844,-0.93829346,0.1786499,-1.484375,4.984375,2.109375,Respeck,Descending stairs,13,s1820742,,Respeck_s1820742_Descending stairs_28-10-2021_17-36-42
