timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id
1635458340274,0.28271484,-0.89312744,0.41229248,1.875,1.25,0.890625,Respeck,Walking at normal speed,1,s2101848,,Respeck_s2101848_Walking at normal speed_28-10-2021_22-59-21
1635458340312,0.28198242,-0.8845825,0.4118042,2.0,1.0625,0.671875,Respeck,Walking at normal speed,1,s2101848,,Respeck_s2101848_Walking at normal speed_28-10-2021_22-59-21
1635458340406,0.27929688,-0.8814087,0.41986084,1.9375,0.359375,0.46875,Respeck,Walking at normal speed,1,s2101848,,Respeck_s2101848_Walking at normal speed_28-10-2021_22-59-21
1635458340408,0.27856445,-0.89312744,0.41448975,2.03125,-0.078125,0.9375,Respeck,Walking at normal speed,1,s2101848,,Respeck_s2101848_Walking at normal speed_28-10-2021_22-59-21
1635458340444,0.27856445,-0.8821411,0.42132568,2.921875,-0.453125,1.140625,Respeck,Walking at normal speed,1,s2101848,,Respeck_s2101848_Walking at normal speed_28-10-2021_22-59-21
1635458340482,0.28051758,-0.88482666,0.42108154,3.109375,-0.46875,1.4375,Respeck,Walking at normal speed,1,s2101848,,Respeck_s2101848_Walking at normal speed_28-10-2021_22-59-21
1635458340519,0.2746582,-0.89141846,0.416687,3.234375,-0.53125,1.484375,Respeck,Walking at normal speed,1,s2101848,,Respeck_s2101848_Walking at normal speed_28-10-2021_22-59-21
1635458340557,0.26831055,-0.89923096,0.43206787,2.96875,0.25,0.953125,Respeck,Walking at normal speed,1,s2101848,,Respeck_s2101848_Walking at normal speed_28-10-2021_22-59-21
1635458340594,0.2722168,-0.8982544,0.416687,3.53125,0.75,1.03125,Respeck,Walking at normal speed,1,s2101848,,Respeck_s2101848_Walking at normal speed_28-10-2021_22-59-21
1635458340631,0.2775879,-0.8821411,0.41033936,4.109375,-0.453125,1.6875,Respeck,Walking at normal speed,1,s2101848,,Respeck_s2101848_Walking at normal speed_28-10-2021_22-59-21
1635458340670,0.27124023,-0.8977661,0.4310913,5.109375,0.015625,1.71875,Respeck,Walking at normal speed,1,s2101848,,Respeck_s2101848_Walking at normal speed_28-10-2021_22-59-21
1635458340706,0.27539062,-0.9060669,0.4159546,5.078125,-0.15625,1.984375,Respeck,Walking at normal speed,1,s2101848,,Respeck_s2101848_Walking at normal speed_28-10-2021_22-59-21
1635458340744,0.27001953,-0.89190674,0.42645264,5.171875,-1.234375,1.890625,Respeck,Walking at normal speed,1,s2101848,,Respeck_s2101848_Walking at normal speed_28-10-2021_22-59-21
1635458340801,0.2421875,-0.90875244,0.41937256,3.703125,0.109375,0.328125,Respeck,Walking at normal speed,1,s2101848,,Respeck_s2101848_Walking at normal speed_28-10-2021_22-59-21
1635458340838,0.24731445,-0.9053345,0.4015503,1.921875,2.171875,-1.03125,Respeck,Walking at normal speed,1,s2101848,,Respeck_s2101848_Walking at normal speed_28-10-2021_22-59-21
1635458340876,0.26049805,-0.88116455,0.42645264,-0.140625,4.5625,-2.4375,Respeck,Walking at normal speed,1,s2101848,,Respeck_s2101848_Walking at normal speed_28-10-2021_22-59-21
1635458340913,0.29614258,-0.88165283,0.41522217,2.671875,3.453125,-2.40625,Respeck,Walking at normal speed,1,s2101848,,Respeck_s2101848_Walking at normal speed_28-10-2021_22-59-21
1635458340950,0.33447266,-0.8623657,0.3571167,7.75,3.859375,0.109375,Respeck,Walking at normal speed,1,s2101848,,Respeck_s2101848_Walking at normal speed_28-10-2021_22-59-21
1635458340987,0.3857422,-0.81817627,0.3366089,15.8125,2.34375,2.484375,Respeck,Walking at normal speed,1,s2101848,,Respeck_s2101848_Walking at normal speed_28-10-2021_22-59-21
1635458341025,0.39111328,-0.93536377,0.4274292,12.5625,-9.71875,4.1875,Respeck,Walking at normal speed,1,s2101848,,Respeck_s2101848_Walking at normal speed_28-10-2021_22-59-21
1635458341063,0.21240234,-0.9680786,0.4928589,2.5625,-8.515625,3.375,Respeck,Walking at normal speed,1,s2101848,,Respeck_s2101848_Walking at normal speed_28-10-2021_22-59-21
1635458341100,0.15844727,-0.9890747,0.48114014,0.65625,3.4375,0.953125,Respeck,Walking at normal speed,1,s2101848,,Respeck_s2101848_Walking at normal speed_28-10-2021_22-59-21
1635458341137,0.20776367,-0.8543091,0.46087646,-0.25,10.796875,1.171875,Respeck,Walking at normal speed,1,s2101848,,Respeck_s2101848_Walking at normal speed_28-10-2021_22-59-21
1635458341195,0.3005371,-0.80548096,0.45135498,5.078125,9.421875,3.53125,Respeck,Walking at normal speed,1,s2101848,,Respeck_s2101848_Walking at normal speed_28-10-2021_22-59-21
1635458341231,0.3088379,-0.7842407,0.42767334,1.96875,7.234375,3.03125,Respeck,Walking at normal speed,1,s2101848,,Respeck_s2101848_Walking at normal speed_28-10-2021_22-59-21
1635458341269,0.27905273,-0.8164673,0.45843506,0.8125,2.609375,1.890625,Respeck,Walking at normal speed,1,s2101848,,Respeck_s2101848_Walking at normal speed_28-10-2021_22-59-21
1635458341306,0.24560547,-0.8008423,0.45111084,0.0625,3.875,-1.53125,Respeck,Walking at normal speed,1,s2101848,,Respeck_s2101848_Walking at normal speed_28-10-2021_22-59-21
1635458341344,0.22338867,-0.8389282,0.4647827,-3.640625,4.15625,-5.421875,Respeck,Walking at normal speed,1,s2101848,,Respeck_s2101848_Walking at normal speed_28-10-2021_22-59-21
1635458341381,0.24682617,-0.88653564,0.48358154,-3.40625,5.703125,-4.484375,Respeck,Walking at normal speed,1,s2101848,,Respeck_s2101848_Walking at normal speed_28-10-2021_22-59-21
