timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id
1635457465399,0.08251953,-0.93292236,0.011169434,2.65625,29.15625,-0.65625,Respeck,Climbing stairs,12,s2251802,,Respeck_s2251802_Climbing stairs_28-10-2021_22-44-32
1635457465437,0.10107422,-1.0371704,-0.02178955,8.015625,27.046875,1.640625,Respeck,Climbing stairs,12,s2251802,,Respeck_s2251802_Climbing stairs_28-10-2021_22-44-32
1635457465476,0.06274414,-1.0650024,-0.004211426,2.984375,14.921875,1.796875,Respeck,Climbing stairs,12,s2251802,,Respeck_s2251802_Climbing stairs_28-10-2021_22-44-32
1635457465512,0.018066406,-1.0061646,0.06488037,5.796875,14.609375,1.984375,Respeck,Climbing stairs,12,s2251802,,Respeck_s2251802_Climbing stairs_28-10-2021_22-44-32
1635457465550,0.033203125,-1.0100708,0.051696777,4.453125,12.671875,2.859375,Respeck,Climbing stairs,12,s2251802,,Respeck_s2251802_Climbing stairs_28-10-2021_22-44-32
1635457465588,0.049804688,-0.98443604,0.02923584,5.640625,8.109375,3.4375,Respeck,Climbing stairs,12,s2251802,,Respeck_s2251802_Climbing stairs_28-10-2021_22-44-32
1635457465625,0.060791016,-0.9841919,0.040222168,1.9375,4.75,4.78125,Respeck,Climbing stairs,12,s2251802,,Respeck_s2251802_Climbing stairs_28-10-2021_22-44-32
1635457465664,0.0234375,-1.0110474,0.043151855,-1.84375,7.34375,4.765625,Respeck,Climbing stairs,12,s2251802,,Respeck_s2251802_Climbing stairs_28-10-2021_22-44-32
1635457465699,-0.013671875,-1.0332642,0.06341553,-0.765625,6.46875,5.296875,Respeck,Climbing stairs,12,s2251802,,Respeck_s2251802_Climbing stairs_28-10-2021_22-44-32
1635457465757,0.08911133,-0.9873657,0.034362793,4.328125,6.46875,5.734375,Respeck,Climbing stairs,12,s2251802,,Respeck_s2251802_Climbing stairs_28-10-2021_22-44-32
1635457465793,0.22314453,-1.02594,0.008728027,2.1875,6.484375,3.296875,Respeck,Climbing stairs,12,s2251802,,Respeck_s2251802_Climbing stairs_28-10-2021_22-44-32
