# Sensor type: Respeck
# Activity type: Walking at normal speed
# Activity code: 1
# Subject id: s1820742
# Notes: 
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1635438130736,-0.036132812,-1.0147095,0.1696167,1.4375,6.703125,-0.078125
1635438130773,-0.043701172,-1.0144653,0.15814209,2.53125,8.5,0.375
1635438130811,-0.02368164,-1.0049438,0.14324951,3.046875,9.703125,0.640625
1635438130852,-0.020263672,-0.98394775,0.1461792,3.4375,9.609375,1.40625
1635438130905,-0.025878906,-1.0188599,0.13323975,3.359375,7.140625,0.859375
1635438130943,-0.0014648438,-1.0110474,0.16668701,3.40625,2.796875,0.09375
1635438130982,-0.03564453,-1.0015259,0.16937256,3.734375,3.265625,0.65625
1635438131017,-0.024169922,-1.0059204,0.16497803,4.296875,1.96875,1.328125
1635438131054,-0.010986328,-0.99542236,0.15667725,6.484375,-2.015625,2.109375
1635438131112,-0.017578125,-0.99542236,0.1720581,7.296875,-3.71875,1.984375
1635438131132,-0.015136719,-0.99713135,0.1749878,8.546875,-7.03125,2.59375
1635438131168,-0.047607422,-0.9949341,0.17425537,6.984375,-7.375,2.609375
1635438131206,-0.07446289,-0.9812622,0.18133545,7.859375,-7.109375,1.96875
1635438131243,-0.0871582,-0.98272705,0.18621826,6.046875,-6.5625,2.125
1635438131301,-0.11010742,-0.98883057,0.19769287,4.03125,-2.390625,1.140625
1635438131337,-0.11450195,-0.9692993,0.21868896,2.265625,-0.46875,0.9375
1635438131374,-0.056396484,-0.9673462,0.16986084,-0.421875,0.6875,1.296875
1635438131413,-0.018310547,-0.9421997,0.41522217,-70.921875,12.125,3.1875
1635438131468,-0.018066406,-0.98687744,0.4598999,9.640625,-3.34375,3.421875
1635438131487,-0.033203125,-1.0049438,0.25823975,18.90625,-2.65625,1.1875
1635438131524,-0.08276367,-0.9949341,0.21673584,7.953125,-3.96875,5.375
1635438131562,-0.11376953,-1.1204224,0.3295288,-6.921875,5.6875,2.734375
