# Sensor type: Respeck
# Activity type: Running
# Activity code: 11
# Subject id: s1724067
# Notes: 
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1635453496869,0.076416016,-1.010315,0.21038818,9.640625,6.640625,3.71875
1635453496943,0.09887695,-0.99176025,0.20281982,8.5,6.453125,2.78125
1635453496944,0.07299805,-0.9883423,0.23236084,6.859375,4.203125,1.234375
1635453496983,0.045410156,-0.9763794,0.22625732,4.703125,4.953125,1.125
1635453497019,0.064453125,-1.0049438,0.22625732,3.796875,5.453125,1.640625
1635453497075,0.09863281,-0.9885864,0.21380615,4.546875,4.90625,1.734375
1635453497112,0.18408203,-0.9483032,0.14959717,9.703125,1.671875,3.390625
1635453497150,0.3022461,-0.8731079,0.16204834,18.203125,-6.890625,4.875
1635453497189,0.28710938,-0.92193604,0.30267334,12.515625,-7.125,0.921875
1635453497225,0.05053711,-1.1536255,0.4076538,3.8125,-9.921875,-3.96875
1635453497263,-0.15478516,-1.1060181,0.2904663,11.53125,-0.59375,-1.390625
1635453497300,0.11621094,-1.0264282,0.25042725,9.90625,5.625,14.59375
1635453497338,0.3071289,-0.89019775,0.20404053,13.359375,-1.53125,8.40625
1635453497375,0.2409668,-0.8250122,0.24578857,11.109375,-3.6875,5.265625
1635453497413,0.12573242,-0.9146118,0.26776123,4.171875,-8.609375,11.171875
1635453497469,0.10253906,-0.9924927,0.2694702,4.859375,-14.53125,3.515625
1635453497507,0.021728516,-0.8760376,0.2387085,8.703125,-3.859375,1.171875
1635453497562,-0.012207031,-0.8184204,0.2518921,7.421875,4.078125,2.296875
1635453497582,0.05908203,-0.86920166,0.2489624,8.015625,6.3125,2.125
1635453497619,0.118896484,-0.9837036,0.33099365,6.015625,8.375,0.453125
1635453497656,0.12060547,-1.1372681,0.39227295,5.90625,6.203125,-2.59375
1635453497697,0.053466797,-1.3279419,0.4545288,-2.4375,9.4375,-7.21875
1635453497735,0.11303711,-1.3059692,0.4533081,4.71875,7.140625,-7.734375
1635453497770,0.14501953,-1.2400513,0.3866577,10.578125,0.46875,-2.859375
1635453497806,0.14086914,-0.835022,0.028259277,16.609375,-5.484375,9.34375
1635453497845,0.28295898,-0.4817505,-0.003967285,15.65625,-4.6875,21.65625
1635453497901,0.34765625,-0.72247314,-0.14801025,-33.828125,3.546875,6.40625
1635453497938,0.15551758,-1.1851196,-0.21514893,-33.953125,1.359375,-7.421875
1635453497975,0.17089844,-1.2319946,-0.0015258789,-24.921875,16.71875,-4.328125
1635453498014,0.29907227,-1.2197876,0.2189331,-6.46875,35.390625,3.46875
1635453498050,-0.12988281,-1.8079224,0.53045654,-1.84375,33.34375,-21.40625
1635453498088,0.114990234,-1.7131958,0.8341675,1.25,28.546875,-11.65625
1635453498126,0.29101562,-1.482727,0.5492554,17.921875,4.40625,20.09375
1635453498163,-0.10473633,-0.9456177,0.101501465,43.078125,3.640625,13.21875
1635453498200,-0.16088867,-0.1375122,0.355896,17.140625,19.265625,-6.546875
1635453498238,0.005126953,0.10296631,-0.31378174,-2.265625,-19.6875,13.296875
1635453498294,0.40161133,-0.2078247,-0.07110596,-35.578125,-3.328125,-3.953125
1635453498334,-0.06689453,-0.03326416,0.038269043,1.34375,14.53125,-30.78125
1635453498369,-0.072265625,-0.15020752,-0.18023682,-33.984375,-2.109375,-28.09375
1635453498407,1.1762695,-1.930481,-0.07745361,-3.1875,-30.65625,-31.28125
1635453498444,0.6113281,-2.0,0.4015503,21.9375,-23.96875,-1.828125
1635453498481,-0.5612793,-1.7119751,0.45526123,24.53125,-0.703125,12.0
1635453498519,0.122802734,-2.0,0.5385132,13.671875,-20.75,26.90625
1635453498556,0.34375,-1.4536743,0.18743896,19.671875,8.0,-16.203125
1635453498594,0.016357422,-0.4356079,0.33441162,9.515625,-21.40625,18.65625
1635453498633,-0.2890625,0.26312256,0.39007568,19.40625,-1.53125,25.640625
1635453498687,-0.084472656,0.18084717,0.020690918,1.640625,-8.640625,11.046875
1635453498725,0.1784668,-0.32037354,-0.032043457,-44.0,9.0625,-20.09375
1635453498762,0.0847168,-0.35821533,-0.16558838,-20.40625,11.65625,-25.34375
1635453498800,0.2553711,-1.270813,-0.66070557,-65.1875,-40.515625,4.734375
1635453498837,0.12426758,-2.0,0.6259155,-9.0,47.828125,-11.0625
1635453498875,0.2253418,-1.1714478,0.94940186,-36.59375,22.6875,-32.109375
1635453498913,0.16186523,-2.0,0.45355225,60.3125,5.671875,12.078125
1635453498950,-0.115234375,-1.9744263,0.3710327,29.0,19.65625,6.625
1635453498988,-0.05517578,-1.1990356,0.31219482,30.203125,20.140625,15.625
1635453499028,0.011230469,-0.23297119,0.31097412,17.71875,12.0625,25.375
1635453499063,-0.13330078,0.20355225,0.08270264,22.90625,1.5625,14.796875
1635453499119,0.28588867,-0.19317627,-0.23614502,-36.3125,-5.71875,-5.875
1635453499156,0.15991211,-0.15777588,-0.06451416,-3.703125,10.734375,-27.375
1635453499195,0.010253906,-0.12652588,-0.07623291,-16.328125,3.375,-16.921875
1635453499232,1.2819824,-1.6499634,0.18182373,-23.6875,-32.6875,-32.859375
1635453499269,0.2878418,-2.0,0.45428467,45.140625,-26.453125,-18.6875
1635453499306,-0.4543457,-1.5286255,0.29901123,4.40625,-5.125,26.921875
1635453499344,0.06933594,-2.0,0.26507568,12.71875,-15.453125,19.765625
1635453499383,0.6411133,-1.0996704,0.42010498,17.765625,-5.171875,-2.609375
1635453499419,-0.026367188,-0.2625122,0.25286865,6.8125,-6.828125,9.859375
1635453499457,-0.38989258,0.45428467,0.15985107,17.578125,-2.8125,22.171875
1635453499513,0.06518555,0.0993042,-0.029846191,-18.9375,-13.15625,3.46875
1635453499551,0.13208008,-0.47808838,-0.15948486,-12.328125,1.796875,-20.734375
1635453499588,0.09448242,-0.38824463,0.11175537,-9.09375,32.0625,-17.0
1635453499627,0.54052734,-1.857727,-0.91412354,-68.984375,-59.78125,19.046875
1635453499663,-0.049560547,-2.0,0.9569702,-6.46875,74.953125,-14.078125
1635453499704,-0.07128906,-1.2700806,0.96698,-17.6875,23.875,-48.890625
1635453499738,-0.19189453,-1.8345337,0.633728,49.484375,1.140625,27.484375
1635453499776,0.33740234,-1.8010864,0.36541748,13.875,15.484375,17.78125
1635453499813,-0.08227539,-1.274231,0.25604248,42.203125,17.234375,4.875
1635453499851,-0.17797852,-0.3291626,0.3793335,18.09375,17.828125,28.0
1635453499906,-0.12231445,0.33343506,0.1359253,17.265625,-1.03125,22.25
1635453499945,0.3503418,-0.045959473,-0.21759033,-24.140625,-0.84375,-9.265625
1635453499987,0.111328125,-0.23272705,-0.21270752,8.484375,19.0625,-20.109375
1635453500022,0.22607422,-0.30767822,-0.20318604,-11.1875,1.796875,-14.546875
1635453500056,1.489502,-1.9856567,0.35736084,-32.296875,-59.0625,-54.296875
1635453500094,-0.25463867,-2.0,0.20184326,52.0625,-3.265625,3.03125
1635453500132,-0.62768555,-1.6428833,0.29779053,7.453125,-19.90625,29.5
1635453500170,0.107177734,-2.0,0.25872803,26.28125,-7.59375,14.859375
1635453500207,0.70654297,-1.1409302,0.49725342,10.4375,-4.703125,-3.796875
1635453500244,0.03515625,-0.15777588,0.24676514,8.1875,-10.21875,10.375
1635453500302,-0.46069336,0.46575928,0.20379639,27.1875,-2.984375,28.015625
1635453500337,0.09472656,-0.017150879,0.0016479492,-26.828125,-20.09375,6.296875
1635453500375,0.15942383,-0.45880127,-0.237854,-17.671875,1.59375,-19.5
1635453500415,0.12158203,-0.41461182,0.1696167,-26.90625,31.734375,-21.296875
1635453500450,0.57592773,-1.911438,-1.1819458,-44.84375,-71.890625,25.171875
1635453500487,0.10644531,-1.8081665,0.4850464,-33.828125,61.5,-12.796875
1635453500527,-0.056884766,-1.272522,1.0419312,-3.0,41.078125,-55.390625
1635453500562,-0.044433594,-1.6411743,0.4862671,50.625,-1.25,32.171875
1635453500601,0.46679688,-1.5962524,0.40423584,25.765625,22.40625,14.1875
1635453500638,-0.08935547,-1.2620239,0.12225342,40.15625,17.125,1.625
1635453500675,-0.203125,-0.34820557,0.2662964,25.640625,19.96875,24.40625
1635453500731,-0.07714844,0.25604248,0.1593628,19.0625,15.046875,16.734375
1635453500770,0.26611328,-0.065979004,-0.15875244,-24.390625,-14.453125,-0.890625
1635453500806,0.25024414,-0.2029419,-0.059143066,-7.03125,14.71875,-19.46875
1635453500844,-0.16699219,-0.074523926,-0.18145752,9.5625,6.203125,-18.890625
1635453500882,0.9609375,-1.1751099,-0.035217285,-43.5625,-27.453125,-43.84375
1635453500921,0.96362305,-2.0,0.6547241,24.359375,-26.109375,1.5625
1635453500957,-0.43945312,-1.5213013,0.062194824,9.71875,-19.96875,8.140625
1635453500995,-0.28930664,-1.8840942,0.65545654,-10.328125,-15.1875,12.578125
1635453501031,0.30615234,-1.5527954,0.47039795,31.328125,-14.609375,8.296875
1635453501069,0.23242188,-0.4805298,0.33416748,18.953125,-0.703125,6.9375
1635453501125,-0.32739258,-0.09576416,0.057556152,6.796875,0.0625,25.609375
1635453501163,0.10424805,0.20892334,-0.010559082,-8.109375,8.0625,18.46875
1635453501200,0.14038086,-0.20928955,-0.0791626,-22.546875,-14.5,-15.25
1635453501239,0.23120117,-0.2774048,-0.027893066,-15.96875,18.328125,-23.25
1635453501294,0.01977539,-0.9866333,-0.31915283,-48.75,-30.203125,-2.9375
1635453501313,-0.19824219,-2.0,0.28070068,-26.046875,28.984375,12.375
1635453501350,0.4831543,-1.1643677,0.77996826,-20.703125,9.125,-28.828125
1635453501390,0.06933594,-1.6216431,0.6090698,52.703125,10.890625,-7.671875
1635453501425,-0.13305664,-1.916565,0.5253296,45.03125,10.328125,29.203125
1635453501521,0.18286133,-1.4180298,0.36590576,45.734375,14.515625,12.640625
1635453501524,-0.28564453,-0.72540283,0.28729248,20.828125,27.0,17.46875
1635453501558,-0.32202148,0.4874878,0.08074951,35.4375,14.265625,14.34375
1635453501593,0.23779297,0.024841309,-0.13189697,-11.84375,-10.59375,15.421875
1635453501633,0.529541,-0.24298096,-0.25054932,-23.953125,5.9375,-17.359375
1635453501669,-0.22143555,-0.013244629,-0.120666504,14.546875,28.4375,-30.640625
1635453501707,0.7019043,-0.7288208,0.18841553,-83.5,-44.921875,-15.25
1635453501744,1.1533203,-2.0,0.51849365,-8.703125,-42.765625,-64.4375
1635453501781,-0.7067871,-2.0,0.3961792,43.859375,1.390625,15.34375
1635453501819,-0.03466797,-1.8169556,0.45648193,-5.359375,-25.890625,9.921875
1635453501857,0.11035156,-1.9788208,0.031188965,37.625,0.34375,6.5625
1635453501893,0.37670898,-0.90167236,0.47357178,-2.578125,5.40625,3.96875
1635453501950,0.10107422,-0.11993408,0.31365967,11.375,-12.171875,13.578125
1635453501989,-0.25708008,0.41278076,0.17010498,36.328125,-1.015625,19.03125
1635453502026,-0.057617188,-0.0049438477,0.10662842,-16.375,-5.875,2.203125
1635453502063,0.26123047,-0.40899658,-0.21588135,19.296875,-25.90625,0.734375
1635453502101,0.08642578,-0.3809204,0.17254639,-24.15625,39.96875,-9.203125
1635453502138,0.47851562,-1.7720337,-0.3430786,-105.90625,-14.953125,25.890625
1635453502194,0.20751953,-1.8294067,0.33807373,-15.0,51.171875,-16.046875
1635453502213,0.21923828,-1.3323364,0.4179077,-8.6875,9.203125,-27.125
1635453502250,0.091552734,-1.71344,0.7821655,30.34375,17.09375,8.78125
1635453502287,0.2578125,-1.6426392,0.5560913,41.8125,19.640625,0.59375
1635453502344,-0.1550293,-1.1641235,0.18890381,35.234375,21.140625,22.796875
1635453502382,-0.09643555,-0.14215088,0.089538574,17.859375,7.328125,13.140625
1635453502419,0.14941406,0.14276123,0.22576904,11.171875,9.453125,11.1875
1635453502457,0.18896484,-0.10601807,-0.28741455,-16.9375,-0.25,-10.484375
1635453502494,0.061279297,-0.06451416,-0.2420044,-5.578125,42.234375,-26.984375
1635453502532,0.1550293,-0.43780518,0.29974365,-60.5,1.0625,-25.578125
1635453502575,1.3588867,-2.0,0.054382324,-29.703125,-69.375,-40.34375
1635453502610,-0.15966797,-2.0,0.4537964,47.96875,1.140625,-1.625
1635453502644,-0.076171875,-1.7146606,0.29925537,-12.78125,-18.421875,10.5625
1635453502681,0.0234375,-2.0,0.41204834,21.90625,-15.40625,-0.734375
1635453502775,0.3479004,-0.94854736,0.36932373,8.65625,-15.875,5.84375
1635453502779,0.037353516,-0.20440674,0.28118896,18.671875,-22.1875,15.703125
1635453502813,-0.25097656,0.31707764,0.086364746,24.96875,-7.390625,31.296875
1635453502851,0.1418457,-0.065979004,-0.06085205,-23.21875,-10.796875,13.5625
1635453502890,0.14648438,-0.3267212,-0.1963501,-14.3125,-16.453125,-22.296875
1635453502926,-0.068847656,-0.26593018,0.13397217,-22.40625,18.75,-16.640625
1635453502963,0.5148926,-2.0,-0.26055908,-125.84375,-5.359375,6.953125
1635453503001,0.092285156,-1.7744751,0.38323975,10.421875,62.953125,-3.390625
1635453503036,0.3322754,-1.4199829,1.1242065,-20.390625,7.0,-34.625
1635453503075,-0.07446289,-2.0,0.5031128,65.375,-1.9375,19.484375
1635453503131,0.28686523,-1.5261841,0.3534546,29.078125,3.078125,14.546875
1635453503172,-0.1484375,-1.2085571,0.33514404,36.796875,12.828125,11.125
1635453503207,-0.3466797,-0.18463135,0.06390381,6.734375,9.296875,2.0
1635453503244,-0.123046875,0.3078003,0.21038818,35.828125,21.78125,10.375
1635453503282,0.34692383,-0.06036377,-0.20025635,-16.34375,-14.40625,4.765625
1635453503318,0.33251953,-0.21099854,-0.22198486,-19.328125,14.90625,-22.734375
1635453503356,-0.0053710938,-0.042297363,0.02532959,11.46875,18.09375,-29.421875
1635453503394,0.84765625,-1.1211548,0.09466553,-44.453125,-49.828125,-46.46875
1635453503432,1.0756836,-2.0,0.6852417,47.046875,-27.875,13.890625
1635453503469,-0.075683594,-0.91290283,-0.116760254,52.75,-24.828125,16.140625
1635453503506,-0.29467773,-1.9800415,0.5453491,-18.8125,-33.46875,13.03125
1635453503563,0.053222656,-1.3186646,0.18939209,54.765625,-32.921875,17.515625
1635453503601,0.32006836,-0.5293579,0.40252686,18.0,-9.40625,8.703125
1635453503636,-0.2854004,-0.07598877,0.06951904,2.765625,9.28125,9.421875
1635453503675,-0.095458984,0.024108887,-0.11138916,7.09375,9.59375,11.15625
1635453503712,0.28686523,-0.1885376,-0.16119385,-18.453125,-12.484375,-7.46875
1635453503769,0.2434082,-0.27227783,0.019470215,-16.703125,2.75,-10.328125
1635453503790,0.35839844,-1.3005981,-0.6819458,-73.4375,-44.5625,9.03125
1635453503827,-0.20361328,-2.0,0.48431396,29.46875,44.328125,0.828125
1635453503863,0.09277344,-1.2424927,0.9291382,-43.828125,30.015625,-12.71875
1635453503900,0.44555664,-2.0,0.4598999,46.078125,17.359375,11.0
1635453503956,-0.0637207,-1.4883423,0.45819092,31.6875,22.8125,-7.421875
1635453503994,0.18334961,-1.2859497,0.08782959,35.71875,8.3125,25.046875
1635453504042,-0.072265625,-0.30133057,0.22479248,20.671875,15.859375,19.453125
1635453504068,-0.35351562,0.35980225,0.11883545,18.203125,5.25,12.953125
1635453504106,0.21191406,-0.1362915,-0.21295166,-21.625,-9.375,4.21875
1635453504144,0.34228516,-0.21636963,-0.12774658,-18.484375,18.671875,-22.84375
1635453504183,-0.009277344,-0.08355713,-0.08477783,-12.328125,11.15625,-24.5
1635453504220,1.0983887,-2.0,-0.3789673,-38.0625,-41.71875,-47.0
1635453504257,0.5908203,-2.0,0.54681396,28.3125,0.84375,20.921875
1635453504294,-0.3203125,-0.96051025,-0.024963379,25.296875,-14.9375,14.546875
1635453504351,-0.14111328,-2.0,0.33831787,1.3125,-30.03125,12.8125
1635453504388,0.24951172,-1.3425903,0.30389404,30.09375,7.609375,6.890625
1635453504425,0.3227539,-0.48736572,0.39398193,-5.390625,-17.65625,11.15625
1635453504463,-0.24633789,0.33831787,0.13934326,23.484375,-11.15625,18.453125
1635453504501,-0.29077148,0.3065796,-0.035949707,-7.328125,-5.28125,22.015625
1635453504538,0.13745117,-0.36749268,-0.023742676,-11.671875,-16.703125,-3.75
1635453504575,0.11230469,-0.597229,-0.03326416,-3.484375,17.0,-10.671875
1635453504614,0.1171875,-1.6223755,-0.74102783,-86.515625,-15.546875,-0.484375
1635453504650,0.41357422,-2.0,0.88739014,-32.34375,51.5625,-2.171875
1635453504688,-0.0036621094,-1.977356,0.59173584,18.625,26.96875,-43.78125
1635453504727,0.09448242,-1.6065063,0.49993896,37.640625,15.859375,27.984375
1635453504783,0.30493164,-1.4924927,0.50408936,21.671875,19.5,11.78125
1635453504822,-0.19702148,-1.1550903,0.1317749,49.0,18.046875,23.296875
1635453504856,-0.15185547,-0.027893066,0.078063965,15.5625,20.015625,11.28125
1635453504894,-0.03125,0.27435303,0.11517334,8.59375,11.609375,14.421875
1635453504932,0.2163086,-0.08770752,-0.1651001,-28.5625,8.0625,-13.6875
1635453504969,0.019042969,-0.17218018,-0.24908447,16.859375,19.921875,-18.8125
1635453505006,0.27856445,-0.40216064,-0.004211426,-36.78125,18.171875,-24.9375
1635453505044,1.0625,-2.0,-0.022033691,-5.28125,-34.71875,-56.140625
1635453505081,0.25341797,-2.0,0.3961792,39.796875,-24.078125,8.4375
1635453505120,-0.24829102,-1.4314575,0.24578857,2.6875,-0.09375,1.921875
1635453505175,-0.020996094,-2.0,0.17279053,11.859375,-23.921875,33.796875
1635453505213,0.33276367,-1.0547485,0.3632202,15.984375,12.4375,-3.75
1635453505251,0.13720703,-0.47686768,0.3493042,6.6875,-17.140625,3.109375
1635453505287,-0.17602539,0.37249756,0.027038574,30.125,-5.15625,19.34375
1635453505325,-0.1652832,0.25091553,0.055114746,-14.75,-6.09375,4.78125
1635453505363,0.009277344,-0.40924072,-0.2793579,-25.75,-2.609375,-17.6875
1635453505401,0.041503906,-0.46051025,0.26190186,-30.171875,21.859375,-15.8125
1635453505440,0.20996094,-1.875061,-0.8023071,-45.421875,-31.375,14.234375
1635453505477,0.50683594,-2.0,0.5285034,-19.859375,52.09375,3.96875
1635453505513,0.4260254,-1.2153931,0.9640503,-23.671875,1.796875,-45.796875
1635453505569,-0.4338379,-1.7788696,0.39764404,43.15625,13.375,16.859375
1635453505607,0.1003418,-1.6995239,0.33270264,47.859375,20.5625,29.984375
1635453505647,0.19458008,-1.1419067,0.28045654,33.296875,16.375,10.296875
1635453505681,-0.115722656,-0.4763794,0.26263428,20.3125,11.25,13.984375
1635453505720,-0.23803711,0.3234253,0.19232178,24.40625,7.859375,13.203125
1635453505757,0.22753906,-0.020812988,-0.2107544,-19.15625,-2.484375,-0.84375
1635453505794,0.24438477,-0.128479,-0.13165283,-0.765625,10.859375,-25.84375
1635453505837,0.029785156,-0.17974854,-0.13482666,-9.515625,1.90625,-19.71875
1635453505870,1.4040527,-2.0,0.06439209,-25.203125,-50.90625,-57.34375
1635453505907,0.017333984,-2.0,0.35369873,39.859375,-10.265625,12.90625
1635453505944,0.067871094,-1.399231,0.1774292,4.3125,-29.265625,16.078125
1635453506001,-0.17089844,-2.0,0.46453857,2.765625,-31.9375,16.578125
1635453506038,0.12670898,-1.1831665,0.3427124,22.28125,-7.28125,4.734375
1635453506075,0.068603516,-0.5100708,0.26483154,21.140625,-11.359375,15.078125
1635453506113,-0.3310547,0.12445068,0.08758545,17.984375,-2.28125,25.9375
1635453506152,-0.013671875,0.26287842,0.049987793,-0.828125,-4.34375,22.0
1635453506191,0.19604492,-0.23516846,-0.10064697,-19.75,-14.234375,-19.0625
1635453506225,0.1328125,-0.45098877,0.09588623,-39.859375,27.71875,-21.03125
1635453506263,0.20581055,-1.8760376,-0.59747314,-51.25,-56.71875,-3.3125
1635453506301,0.006591797,-1.9387817,0.47406006,-6.8125,60.234375,-0.640625
1635453506338,0.52685547,-1.3555298,0.9310913,-25.578125,18.546875,-35.46875
1635453506394,-0.19433594,-1.8955688,0.32684326,57.1875,10.9375,16.140625
1635453506431,0.171875,-1.6543579,0.38690186,41.359375,19.46875,20.5
1635453506470,0.09741211,-1.114563,0.20965576,43.96875,26.140625,2.25
1635453506525,-0.20214844,-0.64190674,0.2567749,9.03125,22.421875,26.84375
1635453506544,-0.22631836,0.24969482,0.09539795,13.90625,1.1875,11.140625
1635453506580,0.27441406,0.035583496,-0.14019775,-11.078125,6.125,2.328125
1635453506619,0.3869629,-0.17364502,-0.21734619,-21.25,13.015625,-24.015625
1635453506656,0.061767578,-0.13531494,-0.035949707,9.0,24.265625,-19.75
1635453506694,1.1918945,-1.6350708,-0.20245361,-36.078125,-39.84375,-53.078125
1635453506734,0.38085938,-2.0,0.6647339,43.75,-17.34375,2.453125
1635453506788,-0.36889648,-1.3223267,-0.22369385,26.484375,-40.375,23.875
1635453506826,0.27148438,-1.7363892,0.4262085,-15.125,-22.28125,20.90625
1635453506863,0.23608398,-1.435852,0.19329834,32.5625,-1.015625,0.40625
1635453506900,0.063964844,-0.58013916,0.3463745,10.28125,-16.015625,8.328125
1635453506938,-0.30419922,0.13983154,0.09490967,21.90625,-2.140625,8.203125
1635453506975,-0.10668945,0.309021,0.0927124,-13.203125,10.125,10.5625
1635453507012,0.21313477,-0.2522583,-0.32061768,-20.796875,-8.6875,-10.078125
1635453507049,0.15795898,-0.36383057,0.22088623,-22.546875,14.046875,-15.390625
1635453507088,0.19238281,-1.4690552,-1.0637817,-37.75,-34.625,16.0625
1635453507125,0.09399414,-2.0,0.76116943,-15.359375,42.375,1.796875
1635453507181,0.17236328,-1.0662231,1.0006714,-35.0625,18.0,-27.59375
1635453507222,-0.080078125,-1.9812622,0.34344482,45.984375,4.890625,20.6875
1635453507258,0.123046875,-1.5813599,0.40838623,53.796875,22.453125,17.515625
1635453507294,0.08520508,-1.2009888,0.28216553,33.671875,22.703125,4.96875
1635453507331,-0.15039062,-0.9915161,0.18988037,40.28125,24.421875,25.984375
1635453507372,-0.11425781,0.2140503,0.031433105,12.421875,-2.078125,17.40625
1635453507408,0.13745117,0.06365967,0.04925537,5.078125,5.703125,5.453125
1635453507444,0.44091797,-0.20172119,-0.14630127,-27.6875,-2.609375,-19.578125
1635453507482,-0.12719727,0.07122803,-0.13970947,10.234375,10.53125,-28.0625
1635453507520,0.87475586,-1.09552,-0.20440674,-16.015625,-51.515625,-38.015625
1635453507556,1.5566406,-2.0,0.41448975,10.4375,-42.96875,-51.21875
1635453507613,-0.99853516,-1.3286743,0.18695068,14.453125,12.578125,-1.078125
1635453507668,-0.4885254,-2.0,0.4064331,-12.4375,-42.859375,25.390625
1635453507686,0.42260742,-1.8762817,0.109313965,46.875,6.15625,1.015625
1635453507725,0.23095703,-0.6265259,0.41888428,2.125,-0.78125,10.0625
1635453507763,-0.36279297,-0.06890869,0.20892334,13.765625,-11.859375,25.140625
1635453507800,-0.0625,0.30194092,0.105407715,16.265625,4.484375,27.71875
1635453507837,0.17919922,-0.08013916,-0.011047363,-42.765625,-1.046875,-10.84375
1635453507895,0.22290039,-0.39361572,-0.07989502,-23.6875,7.46875,-19.6875
1635453507913,0.22607422,-0.8970337,-0.23101807,-61.25,-2.640625,-4.53125
1635453507951,0.14013672,-2.0,0.06121826,-5.390625,2.828125,20.265625
1635453508006,0.0029296875,-0.704895,0.7213745,-60.6875,54.28125,-34.03125
1635453508044,0.15014648,-1.8291626,0.2826538,36.25,5.984375,-0.359375
1635453508081,0.103515625,-1.6282349,0.4418335,61.640625,25.546875,19.15625
1635453508119,0.3005371,-1.203186,0.42547607,33.265625,21.71875,-6.34375
1635453508157,-0.2019043,-1.0493774,0.1383667,27.703125,24.140625,20.421875
1635453508194,-0.14697266,0.078308105,0.17596436,28.21875,14.015625,5.390625
1635453508231,-0.025146484,0.23358154,-0.035461426,12.71875,3.765625,8.78125
1635453508269,0.41210938,-0.18048096,-0.18267822,-34.609375,1.78125,-14.28125
1635453508309,0.057373047,-0.13336182,-0.09674072,11.5,24.125,-28.25
1635453508344,0.7128906,-0.93927,-0.20391846,-32.765625,-34.671875,-38.625
1635453508403,1.0529785,-2.0,0.047790527,1.859375,-57.46875,-59.9375
1635453508438,-0.14990234,-1.4568481,0.34979248,3.765625,-9.3125,14.265625
1635453508476,-0.21801758,-1.8919067,0.57025146,-18.59375,-33.765625,3.734375
1635453508519,-0.05078125,-1.5745239,0.16229248,29.1875,-34.890625,14.359375
1635453508550,0.2614746,-0.74346924,0.41033936,-1.984375,-8.40625,18.1875
1635453508591,-0.171875,-0.08673096,0.20452881,18.265625,-18.40625,20.296875
1635453508624,-0.17456055,0.32440186,0.035095215,36.25,-1.953125,28.375
1635453508662,0.06713867,-0.06890869,0.090026855,-33.453125,-7.390625,-4.96875
1635453508700,0.2541504,-0.3826294,-0.23834229,-3.03125,-5.328125,-20.515625
1635453508738,0.040771484,-0.47174072,0.16741943,-42.671875,29.5625,-8.90625
1635453508775,0.60546875,-2.0,-0.2612915,-79.796875,-57.421875,28.453125
1635453508832,0.075927734,-0.9495239,0.26531982,-12.65625,59.546875,-30.515625
1635453508870,0.14477539,-1.4341431,0.97088623,-11.28125,8.53125,-21.078125
1635453508908,-0.029052734,-1.8550415,0.6178589,51.40625,22.0,28.328125
1635453508945,0.1965332,-1.43219,0.26531982,51.890625,18.984375,1.3125
1635453508982,-0.084472656,-1.0288696,0.19915771,31.265625,20.75,14.125
1635453509022,-0.0703125,-0.3867798,0.21038818,16.125,7.6875,17.234375
1635453509056,-0.0034179688,0.28851318,0.012634277,23.625,-6.453125,5.46875
1635453509095,0.32421875,-0.11480713,-0.16339111,-28.375,4.203125,-8.875
1635453509131,0.076171875,-0.11578369,-0.13897705,9.734375,10.703125,-27.359375
1635453509168,0.32836914,-0.4788208,0.11517334,-37.453125,0.890625,-30.40625
1635453509243,1.2700195,-2.0,0.11981201,-20.484375,-75.9375,-51.421875
1635453509265,-0.45751953,-2.0,0.37225342,28.671875,2.1875,6.140625
1635453509299,-0.044433594,-1.6746216,0.3834839,-8.6875,-48.9375,-7.640625
