# Sensor type: Respeck
# Activity type: Descending stairs
# Activity code: 13
# Subject id: s1820742
# Notes: 
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1635438937417,-0.008300781,-1.0088501,0.12420654,2.265625,7.640625,-1.34375
1635438937456,0.009765625,-1.0147095,0.14031982,1.875,7.375,-1.171875
1635438937493,0.010253906,-1.0105591,0.14324951,0.75,5.828125,-1.828125
1635438937530,0.014160156,-1.0044556,0.15057373,0.1875,5.265625,-1.078125
1635438937568,0.0068359375,-0.9932251,0.15838623,0.078125,3.90625,-1.046875
1635438937625,0.0075683594,-1.0090942,0.14007568,0.8125,3.421875,-1.34375
1635438937662,0.006591797,-1.006897,0.14471436,0.703125,3.5,-1.890625
1635438937699,0.0017089844,-0.9998169,0.14251709,1.453125,4.171875,-1.890625
1635438937736,-0.012451172,-1.0093384,0.12225342,2.390625,6.34375,-1.75
1635438937774,-0.018554688,-0.9944458,0.12054443,5.6875,8.59375,-2.234375
1635438937831,-0.076171875,-0.97125244,0.1149292,7.671875,14.203125,-1.28125
1635438937850,0.018554688,-0.99005127,0.08416748,12.828125,15.609375,0.390625
1635438937887,0.007080078,-1.0105591,0.17010498,14.921875,7.21875,-1.75
1635438937925,-0.017333984,-1.0308228,0.21966553,10.296875,3.21875,-1.453125
1635438937961,-0.067871094,-1.0317993,0.16009521,7.640625,0.0625,-2.9375
1635438938018,-0.104003906,-1.0088501,0.17303467,5.5,6.203125,-1.671875
1635438938056,-0.07324219,-0.98565674,0.13909912,6.09375,3.828125,-1.125
1635438938093,-0.068115234,-0.9771118,0.15960693,4.703125,4.625,0.890625
1635438938131,-0.05419922,-0.973938,0.14227295,3.171875,1.6875,1.9375
1635438938168,-0.0026855469,-0.94317627,0.12591553,2.484375,-4.0,3.53125
1635438938205,-0.016357422,-0.8687134,0.11175537,0.984375,-10.171875,3.421875
1635438938243,-0.11303711,-0.8296509,0.13543701,-3.0,-11.703125,3.0
1635438938281,-0.125,-0.8623657,0.097595215,-4.015625,-11.453125,1.90625
1635438938318,-0.115234375,-0.7564087,0.12664795,-10.3125,-5.765625,3.171875
1635438938355,-0.061035156,-0.7842407,0.14837646,-8.546875,-3.140625,3.4375
1635438938412,-0.06982422,-0.8464966,0.19256592,-8.671875,-1.8125,0.359375
1635438938449,-0.119628906,-0.8323364,0.15301514,-8.625,-0.25,-4.90625
1635438938487,0.079833984,-0.81915283,0.10467529,-5.34375,-2.953125,-2.296875
1635438938524,0.49804688,-1.2097778,-0.105041504,16.453125,-19.875,-9.984375
1635438938562,0.12817383,-1.4058228,0.18670654,20.0,8.421875,-16.015625
1635438938599,-0.28320312,-1.2366333,0.3024292,8.765625,2.34375,-2.328125
1635438938636,-0.16870117,-1.7329712,0.057800293,5.1875,-14.96875,-22.109375
1635438938673,-0.27270508,-0.8140259,0.12713623,-10.765625,25.53125,9.921875
1635438938712,0.13085938,-1.1235962,0.34173584,-4.28125,-6.046875,4.0625
1635438938767,-0.037353516,-0.91241455,0.31854248,-12.859375,8.65625,8.21875
1635438938787,0.099609375,-0.7366333,0.09686279,-15.234375,12.953125,13.0
1635438938843,0.028808594,-0.600647,0.15228271,-6.546875,5.5,5.015625
1635438938880,0.033935547,-0.5967407,0.2855835,1.03125,4.125,-4.09375
1635438938918,0.19042969,-0.66485596,0.33099365,-8.78125,-4.03125,2.625
1635438938957,0.014404297,-0.75982666,0.23138428,-6.78125,-17.609375,2.96875
1635438938993,-0.04736328,-0.690979,0.16351318,-1.1875,-12.6875,0.609375
1635438939031,-0.16748047,-1.3359985,-0.21588135,-29.484375,-3.25,7.734375
1635438939067,0.67407227,-1.6292114,0.20916748,32.5,45.875,1.546875
1635438939106,0.030273438,-0.98443604,0.28582764,32.8125,4.0,-10.890625
1635438939143,-0.42700195,-2.0,0.7140503,-4.15625,10.578125,2.859375
1635438939181,0.2548828,-0.49468994,0.40472412,5.015625,3.109375,-0.859375
1635438939237,-0.28393555,-0.9319458,0.47821045,0.640625,2.265625,4.84375
1635438939275,-0.08203125,-0.9524536,-0.12506104,-0.046875,-3.796875,17.671875
1635438939313,-0.18334961,-0.8213501,0.070495605,7.09375,2.171875,0.90625
1635438939349,0.010986328,-0.8242798,0.19671631,4.125,0.265625,-4.1875
1635438939386,-0.014404297,-0.6382446,0.2296753,-8.03125,-3.859375,-0.359375
1635438939424,-0.24780273,-0.6709595,0.20770264,-19.09375,1.890625,-5.109375
1635438939465,-0.09423828,-0.6375122,0.1774292,-11.984375,4.65625,-0.234375
1635438939499,0.0056152344,-0.8858032,0.2345581,-9.546875,10.28125,-1.625
1635438939536,0.13916016,-0.70098877,0.17694092,8.015625,7.15625,4.78125
1635438939574,0.59521484,-1.0471802,-0.028381348,24.25,-33.234375,0.0625
1635438939630,-0.17578125,-2.0,0.4779663,16.984375,-6.140625,-41.328125
1635438939668,-0.09399414,-0.85821533,0.040222168,-2.875,8.90625,2.140625
1635438939705,0.21826172,-2.0,0.43328857,1.046875,-20.796875,-17.828125
1635438939743,-0.39575195,-0.8491821,-0.010559082,-4.84375,19.953125,5.734375
1635438939780,-0.020019531,-0.9067993,0.41326904,-3.328125,-7.8125,6.046875
1635438939818,-0.047851562,-0.79644775,0.23382568,-1.234375,20.9375,12.15625
1635438939856,0.2121582,-0.70025635,0.019714355,-1.984375,17.28125,10.84375
1635438939892,0.064941406,-0.5808716,0.19378662,-4.421875,16.546875,-2.828125
1635438939931,0.01171875,-0.456604,0.38201904,-6.640625,13.09375,-6.671875
1635438939968,0.106933594,-0.567688,0.39837646,-15.5625,-6.21875,-1.78125
1635438940025,0.049316406,-0.8518677,0.19158936,-9.578125,-14.46875,1.28125
1635438940062,-0.15917969,-1.2356567,-0.1873169,3.75,-21.109375,5.15625
1635438940100,0.29736328,-1.9463501,0.0028686523,28.9375,19.734375,4.03125
1635438940137,0.17993164,-0.8713989,0.4244995,16.78125,-19.390625,-11.875
1635438940175,-0.75561523,-2.0,0.651062,15.15625,-6.921875,7.421875
1635438940212,0.43237305,-0.79473877,0.019714355,20.53125,-16.5625,9.1875
1635438940250,-0.07006836,-0.48736572,0.69281006,-3.5625,3.71875,-8.5625
1635438940286,-0.19995117,-1.0005493,0.020690918,17.359375,-25.0,26.5
1635438940325,-0.083496094,-0.6548462,-0.16241455,4.140625,-12.78125,4.15625
1635438940362,-0.078125,-0.7456665,0.07928467,17.28125,2.65625,-8.046875
1635438940400,-0.21044922,-0.5315552,0.3414917,-22.09375,-10.515625,-10.203125
1635438940456,-0.3010254,-0.6848755,0.22576904,-22.71875,9.8125,-4.0625
1635438940494,0.0949707,-0.72247314,-0.0051879883,-17.21875,13.875,-5.421875
1635438940530,0.20922852,-0.6878052,0.0927124,4.484375,8.96875,-4.8125
1635438940568,0.5090332,-0.84576416,0.058288574,30.234375,-29.1875,1.984375
1635438940605,-0.16333008,-2.0,0.5675659,9.90625,-12.671875,-34.859375
1635438940643,-0.06689453,-1.3423462,-0.051330566,7.65625,-10.59375,1.765625
1635438940681,-0.35302734,-1.951477,0.260437,-1.921875,-4.546875,-16.5
1635438940718,-0.2578125,-0.7102661,0.29681396,1.109375,29.390625,13.65625
1635438940755,0.053466797,-0.61553955,0.35760498,-0.8125,17.859375,15.046875
1635438940794,0.14624023,-0.6531372,0.04925537,-8.5,29.109375,21.21875
1635438940850,0.18969727,-0.6296997,0.09588623,-6.1875,15.453125,11.015625
1635438940887,-0.052978516,-0.5593872,0.20135498,1.28125,8.109375,-4.28125
1635438940927,0.19848633,-0.53497314,0.28851318,-2.609375,13.34375,3.015625
1635438940962,0.076416016,-0.8858032,0.16766357,-7.484375,-5.8125,1.953125
1635438940999,-0.11035156,-0.6724243,-0.3098755,13.75,1.265625,5.5
1635438941036,0.047851562,-1.5232544,0.13739014,-29.0,21.53125,2.65625
1635438941074,0.67333984,-1.9246216,-0.08111572,70.375,2.03125,-12.671875
1635438941112,-0.375,-1.649231,0.5739136,-11.46875,14.765625,-13.71875
1635438941149,0.29858398,-1.4153442,-0.093811035,11.296875,10.265625,10.828125
1635438941187,0.060791016,-0.41558838,0.52557373,-25.375,23.234375,-5.03125
1635438941242,-0.15283203,-0.7925415,0.015075684,-4.671875,-15.546875,15.890625
1635438941280,-0.1640625,-0.5576782,-0.09429932,6.78125,-9.671875,-0.234375
1635438941318,-0.13842773,-0.46221924,0.10760498,-2.78125,-4.609375,-10.359375
1635438941355,-0.25341797,-0.56500244,0.20916748,-23.8125,-8.828125,-17.046875
1635438941393,-0.07543945,-0.6524048,0.1618042,-15.375,1.34375,-10.671875
1635438941431,0.1730957,-0.7871704,0.08758545,-2.890625,5.03125,-6.375
1635438941468,0.60302734,-1.173645,0.06585693,22.125,-40.1875,-9.28125
1635438941506,-0.14038086,-2.0,0.22332764,20.046875,-13.65625,-34.984375
1635438941545,-0.38598633,-1.0613403,0.35394287,4.0,9.59375,-0.59375
1635438941581,-0.35058594,-1.767395,0.51361084,7.375,-8.375,2.015625
1635438941618,0.06689453,-1.0899048,0.32269287,-19.65625,35.3125,5.203125
1635438941674,-0.1875,-0.5725708,0.1515503,-5.625,24.234375,25.59375
1635438941711,0.14648438,-0.43048096,0.09490967,-15.421875,30.59375,22.3125
1635438941750,0.10644531,-0.61846924,0.19110107,-9.3125,24.390625,1.03125
1635438941787,0.042236328,-0.4607544,0.39398193,-8.296875,17.328125,-7.53125
1635438941824,0.19995117,-0.520813,0.31976318,-18.96875,-3.234375,7.6875
1635438941862,0.14233398,-0.9414673,0.14910889,1.21875,-23.125,6.484375
