# Sensor type: Respeck
# Activity type: Descending stairs
# Activity code: 13
# Subject id: s2101848
# Notes: 
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1635458638081,0.34545898,-0.82598877,0.44940186,2.84375,2.0,1.84375
1635458638119,0.2800293,-0.8242798,0.45159912,-4.09375,0.109375,5.0
1635458638156,0.2290039,-0.86260986,0.5031128,-3.203125,0.921875,3.21875
1635458638193,0.2824707,-0.86602783,0.49139404,2.59375,2.859375,1.03125
1635458638231,0.34960938,-0.8447876,0.48382568,2.203125,4.75,-0.015625
1635458638288,0.29711914,-0.8460083,0.48406982,3.796875,4.578125,-0.421875
1635458638324,0.26342773,-0.8579712,0.4611206,5.921875,2.578125,1.828125
1635458638364,0.23046875,-0.86138916,0.48309326,6.484375,5.90625,-0.609375
1635458638400,0.24121094,-0.92803955,0.46844482,2.796875,7.140625,-3.5
1635458638437,0.27197266,-0.9468384,0.4274292,-1.296875,8.390625,-3.90625
1635458638474,0.3388672,-0.89727783,0.43841553,-7.09375,11.734375,-2.28125
1635458638513,0.43554688,-0.831604,0.3126831,7.203125,11.765625,6.53125
1635458638550,0.44335938,-0.644104,0.3505249,5.75,6.171875,10.09375
1635458638588,0.3828125,-0.7263794,0.55633545,-3.15625,-19.265625,8.890625
1635458638625,0.25585938,-1.1287231,0.7496948,7.65625,0.796875,6.53125
1635458638681,0.26000977,-0.93414307,0.5194702,-4.59375,10.625,9.234375
1635458638718,0.39453125,-0.6729126,0.46331787,2.671875,9.8125,6.078125
1635458638756,0.40600586,-0.65948486,0.48529053,1.5625,7.0625,7.578125
1635458638794,0.3491211,-0.6448364,0.4586792,1.40625,4.65625,5.4375
1635458638831,0.30444336,-0.71710205,0.42694092,2.734375,0.875,-3.84375
1635458638869,0.28076172,-0.7427368,0.46697998,7.78125,-0.234375,-6.8125
1635458638907,0.32641602,-0.71759033,0.40252686,9.953125,1.140625,-4.515625
1635458638944,0.3293457,-0.5913696,0.2831421,5.4375,0.453125,-3.78125
1635458638981,0.2421875,-0.50006104,0.36932373,0.359375,0.703125,-8.5
1635458639019,0.1274414,-0.52911377,0.39105225,12.515625,4.796875,-10.28125
1635458639075,0.2043457,-0.62164307,0.42279053,10.1875,2.625,-5.6875
1635458639112,0.28564453,-0.81622314,0.5097046,4.203125,3.203125,-9.03125
1635458639151,0.52319336,-1.1790161,0.56292725,0.015625,-4.078125,-4.25
1635458639187,0.55322266,-1.0706177,0.6586304,4.8125,1.046875,-2.125
1635458639226,0.4897461,-0.84503174,0.42547607,-11.65625,-10.9375,3.078125
1635458639263,0.33422852,-0.9746704,0.29412842,-4.4375,-16.125,8.328125
1635458639299,0.6738281,-1.4290161,0.11981201,26.578125,-26.328125,30.609375
1635458639337,0.5739746,-1.2407837,0.7328491,-15.0,-25.03125,-2.4375
1635458639376,-0.06738281,-1.2300415,0.81707764,6.609375,6.078125,-14.96875
