# Sensor type: Respeck
# Activity type: Movement
# Activity code: 9
# Subject id: s1820742
# Notes: 
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1635438261106,-0.014892578,-0.9776001,0.29412842,0.984375,12.71875,-3.6875
1635438261143,2.4414062E-4,-0.97442627,0.3131714,1.25,13.21875,-3.53125
1635438261180,-0.0043945312,-0.991272,0.31536865,2.46875,13.328125,-3.0625
1635438261217,0.018310547,-0.9817505,0.2975464,2.234375,12.359375,-2.171875
1635438261276,0.020019531,-0.9656372,0.29193115,4.265625,11.359375,-1.625
1635438261312,0.055664062,-0.96539307,0.28607178,2.28125,7.375,-0.875
1635438261349,0.06616211,-0.96051025,0.27264404,2.59375,3.375,-0.640625
1635438261387,0.042236328,-0.9639282,0.26556396,3.09375,1.9375,-1.3125
1635438261424,0.04711914,-1.0042114,0.27581787,4.296875,-2.21875,-3.203125
1635438261461,-0.0063476562,-0.9776001,0.2506714,4.984375,0.390625,-3.5
1635438261499,-0.009521484,-1.0044556,0.25408936,5.4375,1.28125,-3.484375
1635438261538,0.028320312,-0.9783325,0.25335693,7.21875,2.546875,-1.8125
1635438261574,0.011230469,-0.98638916,0.24310303,8.3125,2.734375,-0.84375
1635438261668,-0.022216797,-0.987854,0.21356201,10.125,4.703125,-0.765625
1635438261672,-0.03491211,-1.0100708,0.16351318,13.171875,6.015625,-0.015625
1635438261706,-0.018554688,-0.97491455,0.16693115,13.875,9.734375,0.734375
1635438261743,0.0021972656,-0.9824829,0.19891357,13.03125,6.765625,2.640625
1635438261780,0.038085938,-1.0261841,0.15228271,9.453125,-2.75,2.53125
1635438261819,-0.0048828125,-1.0686646,0.14276123,5.984375,-3.90625,0.84375
1635438261856,0.016601562,-1.0291138,0.14764404,2.765625,-6.921875,-0.34375
1635438261893,0.0036621094,-0.9780884,0.15911865,0.78125,-7.046875,0.8125
1635438261931,0.014404297,-0.9837036,0.13201904,1.9375,-12.34375,1.328125
1635438261970,0.008056641,-1.0064087,0.14324951,1.09375,-14.90625,0.796875
1635438262006,-0.0014648438,-1.0232544,0.13104248,-0.578125,-16.609375,0.796875
1635438262043,0.015380859,-1.003479,0.13470459,-2.28125,-18.171875,0.859375
1635438262099,0.0053710938,-0.9927368,0.12322998,-0.34375,-17.828125,1.125
1635438262137,-4.8828125E-4,-0.9890747,0.116882324,-0.546875,-15.046875,1.140625
1635438262174,0.0068359375,-0.9692993,0.11468506,-0.1875,-12.203125,1.15625
1635438262212,0.022460938,-0.9734497,0.10345459,-0.328125,-6.1875,1.125
1635438262249,0.0146484375,-0.98565674,0.09857178,-0.640625,-1.0625,0.453125
1635438262287,0.029296875,-0.9963989,0.08880615,0.265625,1.96875,-0.640625
1635438262324,0.0075683594,-0.9714966,0.090026855,0.65625,7.046875,-2.890625
1635438262362,-0.03466797,-0.9043579,0.1227417,-0.1875,14.5,-1.421875
1635438262400,0.049072266,-0.89849854,0.1696167,0.953125,15.828125,2.296875
1635438262437,0.26879883,-1.2632446,0.18206787,5.703125,8.9375,5.03125
1635438262492,0.21289062,-1.3184204,0.14569092,12.46875,11.1875,-2.484375
1635438262530,0.01977539,-1.0237427,0.28045654,8.0,5.390625,3.09375
1635438262568,-0.26293945,-1.0186157,0.26922607,10.53125,13.3125,-1.40625
1635438262605,-0.17749023,-1.0491333,0.3126831,9.625,25.828125,-4.390625
1635438262643,0.048828125,-1.2380981,0.3361206,-11.0,9.421875,-14.6875
1635438262681,-0.1394043,-0.86553955,0.021911621,2.90625,30.0,3.875
1635438262718,0.07348633,-0.8386841,0.2164917,1.1875,20.765625,-0.375
